"complete","volume","time","b_o","b_h","b_l","b_c","m_o","m_h","m_l","m_c","a_o","a_h","a_l","a_c"
TRUE,1,1631765020,1.26358,1.26358,1.26358,1.26358,1.26369,1.26369,1.26369,1.26369,1.2638,1.2638,1.2638,1.2638
TRUE,2,1631765025,1.26361,1.26361,1.26359,1.26359,1.26371,1.26371,1.26368,1.26368,1.26381,1.26381,1.26378,1.26378
TRUE,1,1631765050,1.26356,1.26356,1.26356,1.26356,1.26366,1.26366,1.26366,1.26366,1.26376,1.26376,1.26376,1.26376
TRUE,5,1631765080,1.2636,1.26371,1.2636,1.26371,1.2637,1.2638,1.2637,1.2638,1.26379,1.2639,1.26379,1.2639
TRUE,1,1631765085,1.26372,1.26372,1.26372,1.26372,1.26383,1.26383,1.26383,1.26383,1.26394,1.26394,1.26394,1.26394
TRUE,1,1631765090,1.26375,1.26375,1.26375,1.26375,1.26386,1.26386,1.26386,1.26386,1.26396,1.26396,1.26396,1.26396
TRUE,5,1631765105,1.26377,1.26383,1.26377,1.26377,1.26388,1.26392,1.26388,1.26388,1.26398,1.26402,1.26398,1.26398
TRUE,1,1631765110,1.26374,1.26374,1.26374,1.26374,1.26385,1.26385,1.26385,1.26385,1.26396,1.26396,1.26396,1.26396
TRUE,1,1631765135,1.26379,1.26379,1.26379,1.26379,1.26388,1.26388,1.26388,1.26388,1.26396,1.26396,1.26396,1.26396
TRUE,1,1631765140,1.26375,1.26375,1.26375,1.26375,1.26385,1.26385,1.26385,1.26385,1.26395,1.26395,1.26395,1.26395
TRUE,2,1631765175,1.26378,1.26379,1.26378,1.26379,1.26388,1.2639,1.26388,1.2639,1.26397,1.26401,1.26397,1.26401
TRUE,3,1631765180,1.26382,1.26382,1.26379,1.26382,1.26392,1.26392,1.2639,1.26392,1.26403,1.26403,1.26401,1.26403
TRUE,2,1631765190,1.26379,1.26379,1.26376,1.26376,1.26389,1.26389,1.26386,1.26386,1.26399,1.26399,1.26397,1.26397
TRUE,1,1631765215,1.26379,1.26379,1.26379,1.26379,1.26389,1.26389,1.26389,1.26389,1.26399,1.26399,1.26399,1.26399
TRUE,2,1631765225,1.26377,1.26379,1.26377,1.26379,1.26386,1.26388,1.26386,1.26388,1.26396,1.26398,1.26396,1.26398
TRUE,1,1631765235,1.26373,1.26373,1.26373,1.26373,1.26386,1.26386,1.26386,1.26386,1.26398,1.26398,1.26398,1.26398
TRUE,4,1631765250,1.26379,1.26381,1.26374,1.26374,1.26388,1.2639,1.26386,1.26386,1.26397,1.26399,1.26397,1.26397
TRUE,1,1631765290,1.26377,1.26377,1.26377,1.26377,1.26388,1.26388,1.26388,1.26388,1.26398,1.26398,1.26398,1.26398
TRUE,2,1631765310,1.26376,1.26376,1.26373,1.26373,1.26386,1.26386,1.26383,1.26383,1.26395,1.26395,1.26393,1.26393
TRUE,1,1631765315,1.26375,1.26375,1.26375,1.26375,1.26386,1.26386,1.26386,1.26386,1.26396,1.26396,1.26396,1.26396
TRUE,3,1631765345,1.26377,1.2638,1.26377,1.26378,1.26388,1.2639,1.26388,1.26388,1.26398,1.26401,1.26398,1.26398
TRUE,1,1631765350,1.26375,1.26375,1.26375,1.26375,1.26385,1.26385,1.26385,1.26385,1.26395,1.26395,1.26395,1.26395
TRUE,1,1631765360,1.26373,1.26373,1.26373,1.26373,1.26382,1.26382,1.26382,1.26382,1.26392,1.26392,1.26392,1.26392
TRUE,1,1631765365,1.2637,1.2637,1.2637,1.2637,1.26379,1.26379,1.26379,1.26379,1.26388,1.26388,1.26388,1.26388
TRUE,2,1631765425,1.26371,1.26374,1.26371,1.26374,1.26381,1.26384,1.26381,1.26384,1.26391,1.26394,1.26391,1.26394
TRUE,1,1631765430,1.26376,1.26376,1.26376,1.26376,1.26387,1.26387,1.26387,1.26387,1.26398,1.26398,1.26398,1.26398
TRUE,2,1631765465,1.26379,1.26383,1.26379,1.26383,1.2639,1.26393,1.2639,1.26393,1.264,1.26403,1.264,1.26403
TRUE,1,1631765470,1.26386,1.26386,1.26386,1.26386,1.26396,1.26396,1.26396,1.26396,1.26405,1.26405,1.26405,1.26405
TRUE,1,1631765515,1.26382,1.26382,1.26382,1.26382,1.26393,1.26393,1.26393,1.26393,1.26404,1.26404,1.26404,1.26404
TRUE,1,1631765530,1.2638,1.2638,1.2638,1.2638,1.2639,1.2639,1.2639,1.2639,1.26401,1.26401,1.26401,1.26401
TRUE,3,1631765545,1.26377,1.26377,1.26374,1.26377,1.26388,1.26388,1.26385,1.26388,1.26399,1.26399,1.26396,1.26399
TRUE,1,1631765590,1.26375,1.26375,1.26375,1.26375,1.26386,1.26386,1.26386,1.26386,1.26396,1.26396,1.26396,1.26396
TRUE,2,1631765605,1.26377,1.26377,1.26375,1.26375,1.26388,1.26388,1.26386,1.26386,1.26398,1.26398,1.26396,1.26396
TRUE,1,1631765625,1.26378,1.26378,1.26378,1.26378,1.26388,1.26388,1.26388,1.26388,1.26397,1.26397,1.26397,1.26397
TRUE,2,1631765640,1.26381,1.26384,1.26381,1.26384,1.26391,1.26394,1.26391,1.26394,1.26401,1.26404,1.26401,1.26404
TRUE,1,1631765680,1.26382,1.26382,1.26382,1.26382,1.26392,1.26392,1.26392,1.26392,1.26401,1.26401,1.26401,1.26401
TRUE,2,1631765690,1.26379,1.26382,1.26379,1.26382,1.26389,1.26392,1.26389,1.26392,1.26399,1.26401,1.26399,1.26401
TRUE,1,1631765705,1.26384,1.26384,1.26384,1.26384,1.26394,1.26394,1.26394,1.26394,1.26403,1.26403,1.26403,1.26403
TRUE,1,1631765725,1.26381,1.26381,1.26381,1.26381,1.26391,1.26391,1.26391,1.26391,1.26401,1.26401,1.26401,1.26401
TRUE,1,1631765730,1.26384,1.26384,1.26384,1.26384,1.26394,1.26394,1.26394,1.26394,1.26404,1.26404,1.26404,1.26404
TRUE,2,1631765740,1.26388,1.2639,1.26388,1.2639,1.26398,1.264,1.26398,1.264,1.26407,1.2641,1.26407,1.2641
TRUE,2,1631765770,1.26388,1.26388,1.26384,1.26384,1.26398,1.26398,1.26395,1.26395,1.26407,1.26407,1.26406,1.26406
TRUE,1,1631765825,1.26381,1.26381,1.26381,1.26381,1.26392,1.26392,1.26392,1.26392,1.26404,1.26404,1.26404,1.26404
TRUE,1,1631765835,1.26384,1.26384,1.26384,1.26384,1.26394,1.26394,1.26394,1.26394,1.26405,1.26405,1.26405,1.26405
TRUE,3,1631765840,1.26388,1.26394,1.26388,1.26394,1.26397,1.26402,1.26397,1.26402,1.26406,1.26411,1.26406,1.26411
TRUE,6,1631765845,1.26391,1.26404,1.26391,1.26404,1.264,1.26414,1.264,1.26414,1.2641,1.26423,1.2641,1.26423
TRUE,1,1631765850,1.26402,1.26402,1.26402,1.26402,1.26412,1.26412,1.26412,1.26412,1.26421,1.26421,1.26421,1.26421
TRUE,2,1631765865,1.26399,1.26399,1.26395,1.26395,1.26409,1.26409,1.26406,1.26406,1.26419,1.26419,1.26417,1.26417
TRUE,1,1631765870,1.26398,1.26398,1.26398,1.26398,1.26408,1.26408,1.26408,1.26408,1.26418,1.26418,1.26418,1.26418
TRUE,1,1631765885,1.26396,1.26396,1.26396,1.26396,1.26406,1.26406,1.26406,1.26406,1.26416,1.26416,1.26416,1.26416
TRUE,4,1631765895,1.26392,1.26392,1.26381,1.26381,1.26402,1.26402,1.26394,1.26394,1.26412,1.26412,1.26406,1.26406
TRUE,7,1631765935,1.2638,1.2638,1.26368,1.26369,1.26392,1.26392,1.2638,1.2638,1.26403,1.26403,1.2639,1.2639
TRUE,2,1631765945,1.26372,1.26375,1.26372,1.26375,1.26382,1.26384,1.26382,1.26384,1.26392,1.26394,1.26392,1.26394
TRUE,1,1631765950,1.26377,1.26377,1.26377,1.26377,1.26386,1.26386,1.26386,1.26386,1.26396,1.26396,1.26396,1.26396
TRUE,2,1631765965,1.26374,1.26377,1.26374,1.26377,1.26384,1.26386,1.26384,1.26386,1.26394,1.26396,1.26394,1.26396
TRUE,2,1631765970,1.26374,1.26377,1.26374,1.26377,1.26384,1.26386,1.26384,1.26386,1.26395,1.26396,1.26395,1.26396
TRUE,1,1631765980,1.26375,1.26375,1.26375,1.26375,1.26384,1.26384,1.26384,1.26384,1.26394,1.26394,1.26394,1.26394
TRUE,3,1631765990,1.26377,1.26384,1.26377,1.26384,1.26387,1.26392,1.26387,1.26392,1.26397,1.26401,1.26397,1.26401
TRUE,6,1631766040,1.26385,1.26391,1.26384,1.26391,1.26394,1.26402,1.26394,1.26402,1.26404,1.26412,1.26404,1.26412
TRUE,1,1631766045,1.26388,1.26388,1.26388,1.26388,1.26399,1.26399,1.26399,1.26399,1.2641,1.2641,1.2641,1.2641
TRUE,2,1631766050,1.26384,1.26384,1.26381,1.26381,1.26396,1.26396,1.26394,1.26394,1.26407,1.26407,1.26406,1.26406
TRUE,1,1631766055,1.26385,1.26385,1.26385,1.26385,1.26396,1.26396,1.26396,1.26396,1.26407,1.26407,1.26407,1.26407
TRUE,2,1631766080,1.26388,1.2639,1.26388,1.2639,1.26398,1.26401,1.26398,1.26401,1.26408,1.26412,1.26408,1.26412
TRUE,1,1631766095,1.26386,1.26386,1.26386,1.26386,1.26398,1.26398,1.26398,1.26398,1.2641,1.2641,1.2641,1.2641
TRUE,1,1631766110,1.26385,1.26385,1.26385,1.26385,1.26396,1.26396,1.26396,1.26396,1.26407,1.26407,1.26407,1.26407
TRUE,1,1631766125,1.26387,1.26387,1.26387,1.26387,1.26398,1.26398,1.26398,1.26398,1.26409,1.26409,1.26409,1.26409
TRUE,1,1631766130,1.26384,1.26384,1.26384,1.26384,1.26396,1.26396,1.26396,1.26396,1.26408,1.26408,1.26408,1.26408
TRUE,1,1631766135,1.26388,1.26388,1.26388,1.26388,1.26398,1.26398,1.26398,1.26398,1.26408,1.26408,1.26408,1.26408
TRUE,1,1631766145,1.26384,1.26384,1.26384,1.26384,1.26396,1.26396,1.26396,1.26396,1.26408,1.26408,1.26408,1.26408
TRUE,1,1631766190,1.26388,1.26388,1.26388,1.26388,1.26398,1.26398,1.26398,1.26398,1.26408,1.26408,1.26408,1.26408
TRUE,1,1631766200,1.26385,1.26385,1.26385,1.26385,1.26396,1.26396,1.26396,1.26396,1.26407,1.26407,1.26407,1.26407
TRUE,6,1631766225,1.26382,1.26386,1.2638,1.26386,1.26394,1.26396,1.26392,1.26396,1.26406,1.26407,1.26403,1.26407
TRUE,2,1631766240,1.26383,1.26386,1.26383,1.26386,1.26394,1.26396,1.26394,1.26396,1.26405,1.26406,1.26405,1.26406
TRUE,3,1631766245,1.26383,1.26384,1.2638,1.26384,1.26394,1.26394,1.26392,1.26394,1.26405,1.26405,1.26403,1.26403
TRUE,1,1631766255,1.26386,1.26386,1.26386,1.26386,1.26396,1.26396,1.26396,1.26396,1.26406,1.26406,1.26406,1.26406
TRUE,5,1631766260,1.26383,1.26383,1.26373,1.26373,1.26394,1.26394,1.26384,1.26384,1.26404,1.26404,1.26396,1.26396
TRUE,1,1631766300,1.26371,1.26371,1.26371,1.26371,1.26382,1.26382,1.26382,1.26382,1.26393,1.26393,1.26393,1.26393
TRUE,2,1631766310,1.26366,1.2637,1.26366,1.2637,1.26378,1.2638,1.26378,1.2638,1.26389,1.26389,1.26389,1.26389
TRUE,1,1631766315,1.26367,1.26367,1.26367,1.26367,1.26378,1.26378,1.26378,1.26378,1.26388,1.26388,1.26388,1.26388
TRUE,7,1631766350,1.26364,1.26364,1.26357,1.26364,1.26375,1.26375,1.26368,1.26374,1.26386,1.26386,1.2638,1.26383
TRUE,1,1631766360,1.26366,1.26366,1.26366,1.26366,1.26376,1.26376,1.26376,1.26376,1.26386,1.26386,1.26386,1.26386
TRUE,1,1631766480,1.26363,1.26363,1.26363,1.26363,1.26374,1.26374,1.26374,1.26374,1.26384,1.26384,1.26384,1.26384
TRUE,1,1631766515,1.26359,1.26359,1.26359,1.26359,1.26371,1.26371,1.26371,1.26371,1.26383,1.26383,1.26383,1.26383
TRUE,1,1631766520,1.26359,1.26359,1.26359,1.26359,1.26369,1.26369,1.26369,1.26369,1.26379,1.26379,1.26379,1.26379
TRUE,2,1631766525,1.26361,1.26364,1.26361,1.26364,1.26372,1.26374,1.26372,1.26374,1.26383,1.26384,1.26383,1.26384
TRUE,1,1631766555,1.26367,1.26367,1.26367,1.26367,1.26376,1.26376,1.26376,1.26376,1.26386,1.26386,1.26386,1.26386
TRUE,1,1631766580,1.26364,1.26364,1.26364,1.26364,1.26374,1.26374,1.26374,1.26374,1.26384,1.26384,1.26384,1.26384
TRUE,1,1631766590,1.26366,1.26366,1.26366,1.26366,1.26376,1.26376,1.26376,1.26376,1.26387,1.26387,1.26387,1.26387
TRUE,3,1631766600,1.2637,1.26376,1.2637,1.26376,1.26379,1.26384,1.26379,1.26384,1.26388,1.26393,1.26388,1.26393
TRUE,1,1631766605,1.26377,1.26377,1.26377,1.26377,1.26386,1.26386,1.26386,1.26386,1.26396,1.26396,1.26396,1.26396
TRUE,1,1631766620,1.26375,1.26375,1.26375,1.26375,1.26384,1.26384,1.26384,1.26384,1.26394,1.26394,1.26394,1.26394
TRUE,1,1631766625,1.26377,1.26377,1.26377,1.26377,1.26386,1.26386,1.26386,1.26386,1.26396,1.26396,1.26396,1.26396
TRUE,2,1631766630,1.26379,1.26379,1.26378,1.26378,1.26389,1.26389,1.26387,1.26387,1.26399,1.26399,1.26396,1.26396
TRUE,1,1631766640,1.26374,1.26374,1.26374,1.26374,1.26384,1.26384,1.26384,1.26384,1.26395,1.26395,1.26395,1.26395
TRUE,2,1631766650,1.26372,1.26372,1.26368,1.26368,1.26382,1.26382,1.26379,1.26379,1.26392,1.26392,1.2639,1.2639
TRUE,2,1631766655,1.26365,1.26369,1.26365,1.26369,1.26376,1.26378,1.26376,1.26378,1.26387,1.26387,1.26387,1.26387
TRUE,1,1631766665,1.26365,1.26365,1.26365,1.26365,1.26376,1.26376,1.26376,1.26376,1.26386,1.26386,1.26386,1.26386
TRUE,1,1631766680,1.26368,1.26368,1.26368,1.26368,1.26378,1.26378,1.26378,1.26378,1.26388,1.26388,1.26388,1.26388
TRUE,1,1631766690,1.2637,1.2637,1.2637,1.2637,1.2638,1.2638,1.2638,1.2638,1.2639,1.2639,1.2639,1.2639
TRUE,1,1631766695,1.26368,1.26368,1.26368,1.26368,1.26378,1.26378,1.26378,1.26378,1.26388,1.26388,1.26388,1.26388
TRUE,1,1631766705,1.26371,1.26371,1.26371,1.26371,1.2638,1.2638,1.2638,1.2638,1.26389,1.26389,1.26389,1.26389
TRUE,1,1631766710,1.26368,1.26368,1.26368,1.26368,1.26378,1.26378,1.26378,1.26378,1.26388,1.26388,1.26388,1.26388
TRUE,1,1631766715,1.26364,1.26364,1.26364,1.26364,1.26376,1.26376,1.26376,1.26376,1.26387,1.26387,1.26387,1.26387
TRUE,1,1631766720,1.26368,1.26368,1.26368,1.26368,1.26378,1.26378,1.26378,1.26378,1.26389,1.26389,1.26389,1.26389
TRUE,1,1631766740,1.26366,1.26366,1.26366,1.26366,1.26376,1.26376,1.26376,1.26376,1.26386,1.26386,1.26386,1.26386
TRUE,2,1631766760,1.26369,1.26373,1.26369,1.26373,1.2638,1.26382,1.2638,1.26382,1.2639,1.26391,1.2639,1.26391
TRUE,3,1631766780,1.26368,1.26368,1.26364,1.26364,1.26379,1.26379,1.26374,1.26374,1.2639,1.2639,1.26384,1.26384
TRUE,3,1631766785,1.26362,1.26362,1.26357,1.26357,1.26372,1.26372,1.26366,1.26366,1.26382,1.26382,1.26376,1.26376
TRUE,4,1631766790,1.2636,1.26364,1.2636,1.26364,1.2637,1.26374,1.2637,1.26374,1.26379,1.26385,1.26379,1.26385
TRUE,3,1631766800,1.26368,1.26369,1.26365,1.26369,1.26378,1.26379,1.26374,1.26379,1.26389,1.26389,1.26384,1.26389
TRUE,1,1631766805,1.26365,1.26365,1.26365,1.26365,1.26376,1.26376,1.26376,1.26376,1.26386,1.26386,1.26386,1.26386
TRUE,3,1631766815,1.26369,1.26369,1.26364,1.26369,1.2638,1.2638,1.26374,1.2638,1.2639,1.2639,1.26385,1.2639
TRUE,1,1631766835,1.2637,1.2637,1.2637,1.2637,1.26382,1.26382,1.26382,1.26382,1.26393,1.26393,1.26393,1.26393
TRUE,2,1631766860,1.26367,1.26369,1.26367,1.26369,1.26378,1.2638,1.26378,1.2638,1.2639,1.26392,1.2639,1.26392
TRUE,1,1631766870,1.26374,1.26374,1.26374,1.26374,1.26384,1.26384,1.26384,1.26384,1.26395,1.26395,1.26395,1.26395
TRUE,2,1631766875,1.26369,1.26371,1.26369,1.26371,1.2638,1.26382,1.2638,1.26382,1.26392,1.26394,1.26392,1.26394
TRUE,1,1631766885,1.26367,1.26367,1.26367,1.26367,1.2638,1.2638,1.2638,1.2638,1.26394,1.26394,1.26394,1.26394
TRUE,2,1631766910,1.26374,1.26374,1.26371,1.26371,1.26386,1.26386,1.26384,1.26384,1.26398,1.26398,1.26396,1.26396
TRUE,2,1631766915,1.26368,1.26368,1.26366,1.26366,1.2638,1.2638,1.26378,1.26378,1.26393,1.26393,1.26391,1.26391
TRUE,1,1631766955,1.26369,1.26369,1.26369,1.26369,1.26381,1.26381,1.26381,1.26381,1.26393,1.26393,1.26393,1.26393
TRUE,6,1631766965,1.26371,1.26374,1.26369,1.26369,1.26384,1.26386,1.26381,1.26381,1.26396,1.26398,1.26393,1.26393
TRUE,2,1631766970,1.26371,1.26374,1.26371,1.26374,1.26383,1.26386,1.26383,1.26386,1.26395,1.26397,1.26395,1.26397
TRUE,2,1631766985,1.26371,1.26371,1.26369,1.26369,1.26383,1.26383,1.26381,1.26381,1.26395,1.26395,1.26393,1.26393
TRUE,1,1631766995,1.26367,1.26367,1.26367,1.26367,1.26378,1.26378,1.26378,1.26378,1.26389,1.26389,1.26389,1.26389
TRUE,2,1631767000,1.2637,1.2637,1.26366,1.26366,1.2638,1.2638,1.26378,1.26378,1.26391,1.26391,1.26391,1.26391
TRUE,5,1631767035,1.26366,1.26367,1.2636,1.26362,1.26376,1.26378,1.26371,1.26374,1.26386,1.26389,1.26382,1.26386
TRUE,1,1631767060,1.26359,1.26359,1.26359,1.26359,1.26371,1.26371,1.26371,1.26371,1.26383,1.26383,1.26383,1.26383
TRUE,1,1631767080,1.26356,1.26356,1.26356,1.26356,1.26368,1.26368,1.26368,1.26368,1.26379,1.26379,1.26379,1.26379
TRUE,3,1631767085,1.26359,1.26361,1.26356,1.26361,1.2637,1.2637,1.26368,1.2637,1.26382,1.26382,1.26379,1.2638
TRUE,2,1631767095,1.26358,1.26361,1.26358,1.26361,1.26368,1.2637,1.26368,1.2637,1.26378,1.26379,1.26378,1.26379
TRUE,3,1631767100,1.26359,1.26359,1.26359,1.26359,1.26368,1.2637,1.26368,1.26368,1.26377,1.26382,1.26377,1.26377
TRUE,2,1631767105,1.26362,1.26362,1.26359,1.26359,1.26371,1.26371,1.26368,1.26368,1.2638,1.2638,1.26377,1.26377
TRUE,2,1631767115,1.2636,1.2636,1.26358,1.26358,1.2637,1.2637,1.26368,1.26368,1.2638,1.2638,1.26378,1.26378
TRUE,1,1631767130,1.26357,1.26357,1.26357,1.26357,1.26366,1.26366,1.26366,1.26366,1.26374,1.26374,1.26374,1.26374
TRUE,6,1631767135,1.26353,1.26356,1.2635,1.2635,1.26362,1.26366,1.26361,1.26361,1.26372,1.26375,1.26372,1.26372
TRUE,2,1631767140,1.26353,1.26353,1.26349,1.26349,1.26364,1.26364,1.26361,1.26361,1.26374,1.26374,1.26373,1.26373
TRUE,1,1631767145,1.26349,1.26349,1.26349,1.26349,1.26358,1.26358,1.26358,1.26358,1.26368,1.26368,1.26368,1.26368
TRUE,3,1631767150,1.26352,1.26352,1.26346,1.26346,1.26362,1.26362,1.26356,1.26356,1.26371,1.26371,1.26366,1.26366
TRUE,3,1631767155,1.26344,1.26346,1.26342,1.26342,1.26354,1.26356,1.26354,1.26354,1.26364,1.26366,1.26364,1.26365
TRUE,2,1631767160,1.26347,1.26349,1.26347,1.26349,1.26356,1.26358,1.26356,1.26358,1.26364,1.26367,1.26364,1.26367
TRUE,3,1631767170,1.26346,1.26349,1.26345,1.26345,1.26356,1.26358,1.26356,1.26356,1.26366,1.26368,1.26366,1.26366
TRUE,2,1631767185,1.26349,1.26349,1.26346,1.26346,1.26358,1.26358,1.26356,1.26356,1.26368,1.26368,1.26365,1.26365
TRUE,13,1631767190,1.2634,1.26346,1.26339,1.26346,1.26352,1.26356,1.2635,1.26356,1.26365,1.26365,1.26359,1.26365
TRUE,2,1631767200,1.26341,1.26345,1.26341,1.26345,1.26352,1.26355,1.26352,1.26355,1.26364,1.26365,1.26364,1.26365
TRUE,2,1631767205,1.26343,1.26345,1.26343,1.26345,1.26352,1.26355,1.26352,1.26355,1.26362,1.26365,1.26362,1.26365
TRUE,2,1631767245,1.26349,1.26351,1.26349,1.26351,1.26358,1.26361,1.26358,1.26361,1.26368,1.26371,1.26368,1.26371
TRUE,1,1631767250,1.26354,1.26354,1.26354,1.26354,1.26364,1.26364,1.26364,1.26364,1.26373,1.26373,1.26373,1.26373
TRUE,5,1631767275,1.26349,1.26349,1.26345,1.26345,1.2636,1.2636,1.26356,1.26356,1.26372,1.26372,1.26366,1.26366
TRUE,2,1631767300,1.26347,1.26351,1.26347,1.26351,1.26358,1.26361,1.26358,1.26361,1.26369,1.26371,1.26369,1.26371
TRUE,1,1631767310,1.26349,1.26349,1.26349,1.26349,1.26358,1.26358,1.26358,1.26358,1.26368,1.26368,1.26368,1.26368
TRUE,3,1631767365,1.26351,1.26354,1.26351,1.26352,1.26361,1.26363,1.26361,1.26361,1.26371,1.26372,1.2637,1.2637
TRUE,1,1631767375,1.26349,1.26349,1.26349,1.26349,1.26358,1.26358,1.26358,1.26358,1.26367,1.26367,1.26367,1.26367
TRUE,1,1631767455,1.26346,1.26346,1.26346,1.26346,1.26356,1.26356,1.26356,1.26356,1.26365,1.26365,1.26365,1.26365
TRUE,2,1631767520,1.26349,1.26352,1.26349,1.26352,1.26359,1.26362,1.26359,1.26362,1.26369,1.26371,1.26369,1.26371
TRUE,2,1631767540,1.26349,1.26349,1.26346,1.26346,1.26359,1.26359,1.26356,1.26356,1.26369,1.26369,1.26367,1.26367
TRUE,1,1631767545,1.26344,1.26344,1.26344,1.26344,1.26354,1.26354,1.26354,1.26354,1.26365,1.26365,1.26365,1.26365
TRUE,1,1631767555,1.26343,1.26343,1.26343,1.26343,1.26352,1.26352,1.26352,1.26352,1.26361,1.26361,1.26361,1.26361
TRUE,1,1631767565,1.26339,1.26339,1.26339,1.26339,1.26349,1.26349,1.26349,1.26349,1.26359,1.26359,1.26359,1.26359
TRUE,1,1631767570,1.26336,1.26336,1.26336,1.26336,1.26346,1.26346,1.26346,1.26346,1.26357,1.26357,1.26357,1.26357
TRUE,1,1631767585,1.26334,1.26334,1.26334,1.26334,1.26344,1.26344,1.26344,1.26344,1.26355,1.26355,1.26355,1.26355
TRUE,2,1631767590,1.26338,1.2634,1.26338,1.2634,1.26348,1.2635,1.26348,1.2635,1.26358,1.2636,1.26358,1.2636
TRUE,3,1631767600,1.26338,1.26342,1.26338,1.26342,1.26348,1.26352,1.26348,1.26352,1.26357,1.26363,1.26357,1.26363
TRUE,1,1631767610,1.26345,1.26345,1.26345,1.26345,1.26354,1.26354,1.26354,1.26354,1.26364,1.26364,1.26364,1.26364
TRUE,1,1631767620,1.26343,1.26343,1.26343,1.26343,1.26352,1.26352,1.26352,1.26352,1.26362,1.26362,1.26362,1.26362
TRUE,1,1631767670,1.26341,1.26341,1.26341,1.26341,1.2635,1.2635,1.2635,1.2635,1.2636,1.2636,1.2636,1.2636
TRUE,2,1631767710,1.26335,1.26335,1.26331,1.26331,1.26346,1.26346,1.26342,1.26342,1.26356,1.26356,1.26354,1.26354
TRUE,2,1631767770,1.26335,1.2634,1.26335,1.2634,1.26345,1.26349,1.26345,1.26349,1.26355,1.26358,1.26355,1.26358
TRUE,2,1631767775,1.26342,1.26342,1.2634,1.2634,1.26352,1.26352,1.2635,1.2635,1.26363,1.26363,1.26361,1.26361
TRUE,1,1631767800,1.26342,1.26342,1.26342,1.26342,1.26352,1.26352,1.26352,1.26352,1.26363,1.26363,1.26363,1.26363
TRUE,2,1631767820,1.2634,1.2634,1.26337,1.26337,1.2635,1.2635,1.26348,1.26348,1.2636,1.2636,1.26358,1.26358
TRUE,2,1631767865,1.2634,1.26343,1.2634,1.26343,1.2635,1.26352,1.2635,1.26352,1.2636,1.26362,1.2636,1.26362
TRUE,1,1631767880,1.26345,1.26345,1.26345,1.26345,1.26354,1.26354,1.26354,1.26354,1.26364,1.26364,1.26364,1.26364
TRUE,1,1631767890,1.26341,1.26341,1.26341,1.26341,1.26352,1.26352,1.26352,1.26352,1.26363,1.26363,1.26363,1.26363
TRUE,1,1631767905,1.26345,1.26345,1.26345,1.26345,1.26354,1.26354,1.26354,1.26354,1.26364,1.26364,1.26364,1.26364
TRUE,2,1631767915,1.26347,1.2635,1.26347,1.2635,1.26357,1.2636,1.26357,1.2636,1.26367,1.26369,1.26367,1.26369
TRUE,2,1631767920,1.26347,1.26349,1.26347,1.26349,1.26358,1.2636,1.26358,1.2636,1.26368,1.2637,1.26368,1.2637
TRUE,1,1631767950,1.26348,1.26348,1.26348,1.26348,1.26358,1.26358,1.26358,1.26358,1.26367,1.26367,1.26367,1.26367
TRUE,2,1631767990,1.26349,1.26353,1.26349,1.26353,1.2636,1.26362,1.2636,1.26362,1.26371,1.26372,1.26371,1.26372
TRUE,2,1631768005,1.2635,1.2635,1.26348,1.26348,1.2636,1.2636,1.26358,1.26358,1.2637,1.2637,1.26368,1.26368
TRUE,8,1631768035,1.26344,1.26344,1.2634,1.2634,1.26353,1.26353,1.2635,1.2635,1.26362,1.26362,1.2636,1.26361
TRUE,3,1631768040,1.26343,1.26343,1.26341,1.26343,1.26352,1.26352,1.2635,1.26352,1.26362,1.26362,1.2636,1.26362
TRUE,2,1631768045,1.26346,1.26346,1.26341,1.26341,1.26355,1.26355,1.26352,1.26352,1.26364,1.26364,1.26362,1.26362
TRUE,2,1631768060,1.2634,1.2634,1.26338,1.26338,1.26349,1.26349,1.26347,1.26347,1.26358,1.26358,1.26356,1.26356
TRUE,1,1631768070,1.26339,1.26339,1.26339,1.26339,1.26349,1.26349,1.26349,1.26349,1.26359,1.26359,1.26359,1.26359
TRUE,1,1631768090,1.26342,1.26342,1.26342,1.26342,1.26351,1.26351,1.26351,1.26351,1.2636,1.2636,1.2636,1.2636
TRUE,1,1631768110,1.26345,1.26345,1.26345,1.26345,1.26354,1.26354,1.26354,1.26354,1.26362,1.26362,1.26362,1.26362
TRUE,2,1631768115,1.26341,1.26344,1.26341,1.26344,1.26352,1.26354,1.26352,1.26354,1.26362,1.26363,1.26362,1.26363
TRUE,2,1631768140,1.26342,1.26345,1.26342,1.26345,1.26352,1.26354,1.26352,1.26354,1.26361,1.26362,1.26361,1.26362
TRUE,1,1631768150,1.26346,1.26346,1.26346,1.26346,1.26356,1.26356,1.26356,1.26356,1.26366,1.26366,1.26366,1.26366
TRUE,4,1631768155,1.26348,1.26348,1.2634,1.2634,1.26358,1.26358,1.26351,1.26351,1.26369,1.26369,1.26362,1.26362
TRUE,1,1631768195,1.26339,1.26339,1.26339,1.26339,1.26349,1.26349,1.26349,1.26349,1.26359,1.26359,1.26359,1.26359
TRUE,1,1631768200,1.26342,1.26342,1.26342,1.26342,1.26352,1.26352,1.26352,1.26352,1.26361,1.26361,1.26361,1.26361
TRUE,2,1631768215,1.26344,1.26344,1.26341,1.26341,1.26354,1.26354,1.26352,1.26352,1.26363,1.26363,1.26362,1.26362
