"complete","volume","time","b_o","b_h","b_l","b_c","m_o","m_h","m_l","m_c","a_o","a_h","a_l","a_c"
TRUE,10,1696599765,149.346,149.354,149.346,149.354,149.354,149.362,149.354,149.362,149.361,149.37,149.361,149.37
TRUE,10,1696599770,149.354,149.356,149.347,149.355,149.362,149.364,149.354,149.363,149.369,149.371,149.362,149.371
TRUE,3,1696599775,149.357,149.359,149.357,149.359,149.365,149.367,149.365,149.366,149.373,149.375,149.373,149.374
TRUE,16,1696599780,149.358,149.366,149.358,149.359,149.366,149.373,149.366,149.367,149.374,149.38,149.374,149.375
TRUE,9,1696599785,149.358,149.358,149.345,149.347,149.366,149.366,149.352,149.354,149.373,149.373,149.36,149.362
TRUE,22,1696599790,149.347,149.357,149.346,149.346,149.355,149.365,149.354,149.354,149.363,149.373,149.361,149.361
TRUE,16,1696599795,149.343,149.354,149.343,149.354,149.35,149.362,149.35,149.362,149.357,149.37,149.357,149.37
TRUE,14,1696599800,149.356,149.356,149.344,149.344,149.364,149.364,149.352,149.352,149.372,149.372,149.36,149.36
TRUE,14,1696599805,149.346,149.352,149.345,149.345,149.354,149.359,149.352,149.352,149.361,149.366,149.36,149.36
TRUE,4,1696599810,149.344,149.346,149.343,149.346,149.352,149.354,149.35,149.354,149.36,149.362,149.358,149.362
TRUE,8,1696599815,149.348,149.348,149.345,149.345,149.355,149.356,149.353,149.353,149.362,149.363,149.361,149.361
TRUE,2,1696599820,149.348,149.348,149.345,149.345,149.356,149.356,149.353,149.353,149.364,149.364,149.361,149.361
TRUE,5,1696599825,149.346,149.35,149.344,149.347,149.354,149.358,149.352,149.355,149.361,149.366,149.36,149.363
TRUE,9,1696599830,149.351,149.355,149.348,149.355,149.359,149.363,149.356,149.363,149.367,149.371,149.362,149.371
TRUE,14,1696599835,149.357,149.369,149.357,149.368,149.365,149.376,149.365,149.376,149.373,149.383,149.373,149.383
TRUE,13,1696599840,149.368,149.369,149.359,149.365,149.375,149.377,149.367,149.373,149.382,149.385,149.374,149.381
TRUE,3,1696599845,149.367,149.367,149.357,149.357,149.375,149.375,149.365,149.365,149.383,149.383,149.373,149.373
TRUE,6,1696599850,149.357,149.357,149.354,149.354,149.364,149.364,149.362,149.362,149.371,149.372,149.37,149.37
TRUE,11,1696599855,149.356,149.356,149.346,149.347,149.364,149.364,149.354,149.354,149.372,149.372,149.362,149.362
TRUE,10,1696599860,149.346,149.346,149.334,149.334,149.354,149.354,149.342,149.342,149.362,149.362,149.349,149.349
TRUE,8,1696599865,149.337,149.344,149.336,149.344,149.344,149.352,149.344,149.352,149.351,149.36,149.351,149.36
TRUE,5,1696599870,149.343,149.343,149.34,149.343,149.35,149.351,149.348,149.351,149.358,149.359,149.355,149.359
TRUE,11,1696599875,149.347,149.352,149.345,149.346,149.354,149.359,149.352,149.354,149.36,149.367,149.36,149.362
TRUE,12,1696599880,149.348,149.355,149.347,149.347,149.356,149.363,149.354,149.354,149.363,149.371,149.362,149.362
TRUE,20,1696599885,149.346,149.348,149.337,149.347,149.354,149.355,149.345,149.354,149.362,149.363,149.353,149.36
TRUE,5,1696599890,149.346,149.348,149.346,149.347,149.353,149.354,149.353,149.354,149.36,149.361,149.36,149.361
TRUE,16,1696599895,149.348,149.348,149.333,149.337,149.355,149.355,149.341,149.344,149.362,149.362,149.349,149.35
TRUE,22,1696599900,149.335,149.338,149.325,149.326,149.342,149.345,149.333,149.334,149.35,149.352,149.341,149.341
TRUE,27,1696599905,149.32,149.326,149.317,149.317,149.328,149.334,149.324,149.324,149.335,149.341,149.332,149.332
TRUE,17,1696599910,149.317,149.331,149.317,149.327,149.325,149.338,149.325,149.335,149.333,149.345,149.333,149.343
TRUE,12,1696599915,149.325,149.326,149.324,149.326,149.332,149.334,149.332,149.334,149.34,149.342,149.339,149.341
TRUE,16,1696599920,149.322,149.332,149.321,149.33,149.33,149.339,149.329,149.338,149.337,149.346,149.337,149.346
TRUE,13,1696599925,149.329,149.338,149.329,149.338,149.336,149.346,149.336,149.346,149.344,149.354,149.344,149.353
TRUE,21,1696599930,149.338,149.341,149.335,149.339,149.346,149.348,149.342,149.346,149.354,149.356,149.35,149.354
TRUE,27,1696599935,149.34,149.342,149.336,149.337,149.348,149.35,149.344,149.345,149.356,149.357,149.351,149.353
TRUE,17,1696599940,149.336,149.339,149.336,149.338,149.343,149.346,149.343,149.345,149.35,149.354,149.35,149.352
TRUE,31,1696599945,149.338,149.338,149.327,149.328,149.344,149.345,149.334,149.336,149.351,149.352,149.341,149.344
TRUE,19,1696599950,149.326,149.336,149.326,149.336,149.334,149.344,149.334,149.344,149.342,149.352,149.342,149.351
TRUE,14,1696599955,149.336,149.336,149.327,149.335,149.344,149.344,149.335,149.343,149.352,149.352,149.342,149.351
TRUE,20,1696599960,149.337,149.337,149.326,149.336,149.344,149.344,149.334,149.344,149.351,149.352,149.341,149.351
TRUE,10,1696599965,149.335,149.338,149.334,149.335,149.343,149.345,149.342,149.343,149.351,149.352,149.35,149.351
TRUE,17,1696599970,149.335,149.34,149.331,149.337,149.342,149.346,149.339,149.344,149.35,149.353,149.347,149.352
TRUE,16,1696599975,149.337,149.34,149.335,149.336,149.344,149.346,149.343,149.344,149.351,149.353,149.351,149.352
TRUE,20,1696599980,149.337,149.34,149.335,149.339,149.344,149.346,149.343,149.346,149.35,149.353,149.35,149.352
TRUE,16,1696599985,149.343,149.343,149.335,149.341,149.35,149.35,149.343,149.348,149.358,149.358,149.351,149.356
TRUE,24,1696599990,149.34,149.351,149.337,149.351,149.348,149.358,149.344,149.358,149.356,149.364,149.352,149.364
TRUE,18,1696599995,149.347,149.35,149.346,149.35,149.355,149.356,149.354,149.356,149.363,149.363,149.362,149.363
TRUE,27,1696600000,149.35,149.359,149.349,149.356,149.357,149.366,149.356,149.364,149.364,149.373,149.363,149.372
TRUE,18,1696600005,149.356,149.359,149.349,149.358,149.364,149.366,149.357,149.366,149.371,149.374,149.365,149.374
TRUE,19,1696600010,149.358,149.359,149.347,149.347,149.366,149.366,149.355,149.355,149.373,149.374,149.363,149.363
TRUE,10,1696600015,149.344,149.348,149.344,149.346,149.352,149.354,149.352,149.354,149.36,149.361,149.359,149.361
TRUE,24,1696600020,149.347,149.349,149.339,149.349,149.354,149.356,149.346,149.356,149.361,149.362,149.353,149.362
TRUE,22,1696600025,149.347,149.353,149.347,149.347,149.354,149.36,149.354,149.354,149.362,149.367,149.361,149.362
TRUE,20,1696600030,149.346,149.352,149.345,149.352,149.354,149.36,149.353,149.36,149.362,149.368,149.361,149.368
TRUE,22,1696600035,149.354,149.358,149.348,149.35,149.361,149.365,149.356,149.358,149.368,149.372,149.364,149.365
TRUE,24,1696600040,149.348,149.36,149.348,149.359,149.356,149.367,149.356,149.366,149.364,149.374,149.363,149.374
TRUE,19,1696600045,149.358,149.361,149.356,149.36,149.366,149.369,149.364,149.366,149.374,149.377,149.372,149.373
TRUE,9,1696600050,149.36,149.361,149.359,149.359,149.367,149.368,149.366,149.366,149.374,149.376,149.373,149.373
TRUE,10,1696600055,149.359,149.368,149.359,149.362,149.366,149.376,149.366,149.37,149.374,149.384,149.373,149.378
TRUE,8,1696600060,149.365,149.369,149.363,149.369,149.373,149.377,149.371,149.377,149.381,149.385,149.379,149.385
TRUE,19,1696600065,149.37,149.371,149.354,149.358,149.378,149.378,149.36,149.364,149.385,149.386,149.367,149.371
TRUE,9,1696600070,149.357,149.358,149.354,149.357,149.364,149.365,149.361,149.364,149.371,149.372,149.368,149.372
TRUE,7,1696600075,149.358,149.359,149.358,149.358,149.365,149.366,149.365,149.366,149.372,149.374,149.372,149.373
TRUE,13,1696600080,149.354,149.358,149.348,149.358,149.362,149.366,149.356,149.366,149.369,149.373,149.364,149.373
TRUE,9,1696600085,149.358,149.364,149.358,149.364,149.366,149.372,149.366,149.372,149.374,149.38,149.374,149.38
TRUE,15,1696600090,149.364,149.369,149.364,149.369,149.372,149.377,149.372,149.377,149.379,149.385,149.379,149.385
TRUE,5,1696600095,149.37,149.376,149.368,149.368,149.378,149.384,149.376,149.376,149.385,149.391,149.383,149.383
TRUE,9,1696600100,149.37,149.371,149.369,149.369,149.378,149.378,149.376,149.376,149.385,149.386,149.383,149.383
TRUE,14,1696600105,149.368,149.368,149.358,149.358,149.376,149.376,149.366,149.366,149.383,149.383,149.372,149.374
TRUE,11,1696600110,149.358,149.37,149.358,149.37,149.366,149.378,149.366,149.378,149.375,149.385,149.374,149.385
TRUE,15,1696600115,149.37,149.371,149.358,149.358,149.378,149.378,149.365,149.365,149.386,149.386,149.372,149.372
TRUE,25,1696600120,149.36,149.363,149.356,149.356,149.368,149.371,149.363,149.364,149.376,149.379,149.37,149.371
TRUE,17,1696600125,149.356,149.36,149.355,149.36,149.364,149.367,149.362,149.367,149.372,149.374,149.37,149.374
TRUE,27,1696600130,149.359,149.367,149.359,149.366,149.366,149.374,149.366,149.373,149.373,149.381,149.373,149.38
TRUE,10,1696600135,149.367,149.368,149.365,149.367,149.374,149.375,149.372,149.374,149.381,149.382,149.38,149.382
TRUE,17,1696600140,149.368,149.372,149.368,149.368,149.375,149.379,149.375,149.376,149.382,149.386,149.382,149.383
TRUE,7,1696600145,149.37,149.374,149.368,149.374,149.378,149.382,149.376,149.382,149.386,149.39,149.384,149.39
TRUE,7,1696600150,149.369,149.371,149.369,149.369,149.377,149.378,149.376,149.376,149.385,149.385,149.384,149.384
TRUE,19,1696600155,149.379,149.386,149.379,149.38,149.386,149.394,149.386,149.388,149.393,149.401,149.393,149.395
TRUE,12,1696600160,149.38,149.387,149.38,149.382,149.387,149.394,149.387,149.389,149.394,149.401,149.394,149.396
TRUE,15,1696600165,149.383,149.383,149.38,149.382,149.39,149.39,149.386,149.389,149.396,149.396,149.393,149.396
TRUE,25,1696600170,149.383,149.383,149.378,149.382,149.39,149.39,149.385,149.39,149.396,149.397,149.392,149.397
TRUE,7,1696600175,149.38,149.387,149.38,149.386,149.388,149.394,149.388,149.394,149.395,149.401,149.395,149.401
TRUE,8,1696600180,149.379,149.388,149.379,149.388,149.387,149.396,149.386,149.395,149.395,149.404,149.394,149.402
TRUE,9,1696600185,149.388,149.398,149.387,149.397,149.396,149.406,149.395,149.404,149.403,149.414,149.403,149.412
TRUE,8,1696600190,149.397,149.401,149.397,149.398,149.405,149.408,149.405,149.406,149.413,149.415,149.413,149.413
TRUE,16,1696600195,149.4,149.406,149.4,149.402,149.408,149.414,149.408,149.41,149.415,149.422,149.415,149.418
TRUE,13,1696600200,149.407,149.409,149.402,149.408,149.415,149.417,149.41,149.416,149.423,149.425,149.418,149.423
TRUE,24,1696600205,149.406,149.407,149.397,149.399,149.414,149.415,149.405,149.406,149.421,149.423,149.413,149.414
TRUE,7,1696600210,149.397,149.4,149.397,149.399,149.405,149.407,149.405,149.407,149.413,149.415,149.413,149.415
TRUE,13,1696600215,149.407,149.412,149.407,149.408,149.414,149.42,149.414,149.416,149.422,149.428,149.422,149.424
TRUE,16,1696600220,149.407,149.416,149.403,149.413,149.414,149.424,149.41,149.421,149.422,149.432,149.418,149.429
TRUE,14,1696600225,149.411,149.419,149.411,149.411,149.419,149.426,149.418,149.419,149.427,149.434,149.426,149.427
TRUE,11,1696600230,149.41,149.419,149.409,149.409,149.418,149.428,149.416,149.416,149.425,149.436,149.424,149.424
TRUE,23,1696600235,149.409,149.423,149.409,149.422,149.417,149.43,149.416,149.43,149.425,149.438,149.424,149.438
TRUE,20,1696600240,149.424,149.424,149.414,149.414,149.432,149.432,149.422,149.422,149.439,149.439,149.43,149.43
TRUE,17,1696600245,149.412,149.417,149.409,149.412,149.42,149.424,149.417,149.42,149.428,149.432,149.425,149.428
TRUE,22,1696600250,149.41,149.423,149.409,149.418,149.418,149.43,149.417,149.426,149.426,149.438,149.425,149.435
TRUE,15,1696600255,149.42,149.421,149.412,149.417,149.428,149.429,149.42,149.425,149.436,149.437,149.429,149.433
TRUE,20,1696600260,149.418,149.418,149.405,149.409,149.426,149.426,149.413,149.416,149.433,149.433,149.421,149.424
TRUE,11,1696600265,149.408,149.409,149.406,149.409,149.416,149.417,149.414,149.416,149.424,149.425,149.423,149.424
TRUE,23,1696600270,149.407,149.411,149.4,149.407,149.415,149.42,149.408,149.416,149.423,149.428,149.416,149.424
TRUE,14,1696600275,149.407,149.41,149.406,149.41,149.415,149.418,149.414,149.418,149.423,149.426,149.423,149.426
TRUE,3,1696600280,149.408,149.408,149.407,149.408,149.416,149.416,149.414,149.416,149.424,149.424,149.422,149.424
TRUE,9,1696600285,149.409,149.41,149.405,149.405,149.416,149.418,149.412,149.412,149.424,149.427,149.418,149.418
TRUE,17,1696600290,149.407,149.409,149.402,149.406,149.415,149.416,149.41,149.414,149.423,149.425,149.418,149.422
TRUE,18,1696600295,149.407,149.408,149.399,149.399,149.414,149.416,149.406,149.406,149.422,149.424,149.414,149.414
TRUE,15,1696600300,149.399,149.407,149.398,149.402,149.407,149.415,149.406,149.41,149.415,149.423,149.414,149.418
TRUE,21,1696600305,149.403,149.408,149.399,149.399,149.412,149.416,149.407,149.407,149.42,149.424,149.415,149.415
TRUE,21,1696600310,149.402,149.407,149.401,149.403,149.41,149.414,149.408,149.41,149.418,149.422,149.416,149.416
TRUE,27,1696600315,149.402,149.41,149.402,149.408,149.41,149.417,149.41,149.415,149.417,149.424,149.417,149.422
TRUE,27,1696600320,149.408,149.433,149.406,149.427,149.414,149.44,149.414,149.434,149.421,149.448,149.421,149.44
TRUE,26,1696600325,149.424,149.427,149.42,149.423,149.432,149.435,149.426,149.43,149.439,149.443,149.433,149.437
TRUE,23,1696600330,149.424,149.427,149.416,149.417,149.43,149.434,149.423,149.424,149.437,149.442,149.43,149.432
TRUE,18,1696600335,149.417,149.418,149.41,149.416,149.425,149.426,149.418,149.423,149.433,149.434,149.426,149.43
TRUE,16,1696600340,149.413,149.419,149.413,149.416,149.421,149.426,149.42,149.423,149.429,149.433,149.428,149.43
TRUE,15,1696600345,149.416,149.417,149.41,149.416,149.422,149.424,149.417,149.423,149.429,149.431,149.424,149.43
TRUE,13,1696600350,149.416,149.417,149.416,149.416,149.424,149.426,149.423,149.423,149.432,149.434,149.43,149.43
TRUE,14,1696600355,149.416,149.418,149.416,149.416,149.424,149.426,149.423,149.424,149.431,149.434,149.43,149.432
TRUE,12,1696600360,149.416,149.417,149.416,149.416,149.423,149.426,149.423,149.423,149.43,149.434,149.43,149.43
TRUE,14,1696600365,149.413,149.418,149.412,149.418,149.42,149.426,149.42,149.426,149.427,149.435,149.427,149.434
TRUE,12,1696600370,149.417,149.421,149.417,149.42,149.424,149.428,149.424,149.426,149.431,149.436,149.431,149.433
TRUE,19,1696600375,149.419,149.42,149.416,149.42,149.426,149.428,149.422,149.427,149.434,149.435,149.429,149.434
TRUE,17,1696600380,149.419,149.419,149.416,149.416,149.426,149.428,149.423,149.424,149.433,149.436,149.43,149.431
TRUE,16,1696600385,149.42,149.422,149.418,149.419,149.428,149.43,149.426,149.426,149.436,149.438,149.434,149.434
TRUE,15,1696600390,149.418,149.421,149.418,149.419,149.426,149.429,149.426,149.426,149.434,149.437,149.434,149.434
TRUE,12,1696600395,149.42,149.43,149.419,149.428,149.428,149.438,149.427,149.436,149.436,149.446,149.435,149.443
TRUE,11,1696600400,149.427,149.428,149.417,149.421,149.435,149.436,149.426,149.429,149.443,149.443,149.434,149.437
TRUE,10,1696600405,149.418,149.422,149.418,149.418,149.426,149.43,149.426,149.426,149.434,149.437,149.434,149.435
TRUE,5,1696600410,149.419,149.421,149.419,149.421,149.427,149.428,149.427,149.428,149.435,149.436,149.435,149.435
TRUE,8,1696600415,149.418,149.42,149.405,149.405,149.426,149.428,149.414,149.414,149.435,149.435,149.422,149.422
TRUE,19,1696600420,149.406,149.407,149.399,149.405,149.414,149.415,149.407,149.413,149.422,149.423,149.415,149.421
TRUE,19,1696600425,149.406,149.406,149.392,149.393,149.414,149.414,149.4,149.4,149.421,149.422,149.407,149.407
TRUE,14,1696600430,149.39,149.398,149.387,149.395,149.398,149.406,149.395,149.403,149.405,149.413,149.403,149.411
TRUE,27,1696600435,149.397,149.397,149.387,149.388,149.404,149.404,149.395,149.396,149.411,149.411,149.402,149.404
TRUE,17,1696600440,149.389,149.397,149.389,149.397,149.396,149.405,149.396,149.404,149.403,149.413,149.403,149.412
TRUE,16,1696600445,149.396,149.398,149.395,149.398,149.404,149.405,149.402,149.405,149.412,149.413,149.409,149.412
TRUE,15,1696600450,149.397,149.407,149.396,149.398,149.404,149.414,149.404,149.406,149.412,149.422,149.412,149.413
TRUE,18,1696600455,149.398,149.399,149.396,149.398,149.406,149.407,149.404,149.406,149.415,149.415,149.411,149.413
TRUE,10,1696600460,149.398,149.399,149.396,149.398,149.405,149.406,149.404,149.405,149.412,149.413,149.411,149.412
TRUE,14,1696600465,149.398,149.4,149.396,149.397,149.406,149.406,149.402,149.404,149.413,149.414,149.409,149.411
TRUE,27,1696600470,149.393,149.397,149.389,149.393,149.4,149.404,149.396,149.4,149.408,149.411,149.404,149.408
TRUE,25,1696600475,149.391,149.399,149.39,149.392,149.398,149.407,149.398,149.4,149.406,149.415,149.405,149.407
TRUE,16,1696600480,149.392,149.398,149.387,149.387,149.399,149.405,149.394,149.394,149.406,149.412,149.4,149.401
TRUE,17,1696600485,149.388,149.393,149.387,149.388,149.396,149.4,149.394,149.396,149.403,149.407,149.4,149.404
TRUE,22,1696600490,149.387,149.393,149.386,149.386,149.394,149.4,149.394,149.394,149.401,149.407,149.401,149.401
TRUE,11,1696600495,149.387,149.389,149.386,149.387,149.394,149.396,149.394,149.395,149.401,149.403,149.401,149.403
TRUE,25,1696600500,149.387,149.388,149.38,149.387,149.394,149.396,149.388,149.394,149.402,149.404,149.397,149.401
TRUE,17,1696600505,149.386,149.391,149.386,149.388,149.394,149.398,149.394,149.396,149.402,149.404,149.401,149.403
TRUE,28,1696600510,149.386,149.398,149.386,149.39,149.394,149.404,149.394,149.397,149.402,149.412,149.402,149.404
TRUE,20,1696600515,149.391,149.399,149.388,149.399,149.398,149.406,149.396,149.406,149.405,149.414,149.404,149.414
TRUE,19,1696600520,149.396,149.398,149.387,149.389,149.404,149.406,149.394,149.396,149.413,149.414,149.402,149.404
TRUE,17,1696600525,149.389,149.389,149.386,149.387,149.397,149.397,149.394,149.395,149.405,149.405,149.402,149.403
TRUE,14,1696600530,149.389,149.39,149.386,149.388,149.397,149.398,149.394,149.396,149.405,149.405,149.402,149.404
TRUE,9,1696600535,149.389,149.389,149.389,149.389,149.396,149.397,149.396,149.396,149.404,149.405,149.403,149.403
TRUE,16,1696600540,149.389,149.4,149.389,149.399,149.396,149.408,149.396,149.407,149.404,149.417,149.403,149.415
TRUE,10,1696600545,149.398,149.399,149.398,149.398,149.406,149.407,149.406,149.406,149.415,149.415,149.414,149.414
TRUE,17,1696600550,149.402,149.41,149.402,149.409,149.409,149.418,149.409,149.417,149.416,149.425,149.416,149.425
TRUE,9,1696600555,149.412,149.416,149.412,149.412,149.42,149.424,149.42,149.42,149.428,149.431,149.427,149.427
TRUE,22,1696600560,149.419,149.421,149.411,149.411,149.426,149.429,149.418,149.418,149.434,149.437,149.426,149.426
TRUE,26,1696600565,149.405,149.413,149.401,149.401,149.414,149.422,149.408,149.408,149.422,149.43,149.415,149.415
TRUE,31,1696600570,149.403,149.41,149.401,149.404,149.41,149.416,149.408,149.412,149.418,149.424,149.416,149.419
TRUE,10,1696600575,149.409,149.409,149.405,149.407,149.416,149.417,149.413,149.415,149.424,149.425,149.421,149.423
TRUE,10,1696600580,149.407,149.409,149.405,149.408,149.414,149.417,149.413,149.416,149.422,149.425,149.421,149.424
