"complete","volume","time","b_o","b_h","b_l","b_c","m_o","m_h","m_l","m_c","a_o","a_h","a_l","a_c"
TRUE,27,1696610010,18.217,18.21782,18.2168,18.21734,18.21952,18.22044,18.21923,18.2201,18.22205,18.22308,18.22166,18.22286
TRUE,19,1696610015,18.21661,18.21792,18.21661,18.21734,18.21902,18.22049,18.219,18.22012,18.22142,18.2231,18.2214,18.22289
TRUE,20,1696610020,18.21792,18.2186,18.21696,18.2182,18.22056,18.22085,18.21967,18.22066,18.2232,18.2233,18.22238,18.22311
TRUE,12,1696610025,18.2181,18.21855,18.21735,18.21735,18.2206,18.22078,18.22004,18.22004,18.22311,18.22311,18.22274,18.22274
TRUE,19,1696610030,18.21735,18.21842,18.21728,18.21757,18.21988,18.22112,18.21986,18.22014,18.2224,18.22382,18.2224,18.2227
TRUE,18,1696610035,18.21757,18.22053,18.21668,18.22053,18.22028,18.22342,18.21929,18.22342,18.223,18.2263,18.2219,18.2263
TRUE,24,1696610040,18.2202,18.2204,18.21989,18.21997,18.22314,18.22335,18.22284,18.22289,18.22608,18.2263,18.22568,18.22581
TRUE,26,1696610045,18.21997,18.2273,18.21987,18.2273,18.2229,18.23009,18.22284,18.22995,18.22584,18.23288,18.2258,18.2326
TRUE,6,1696610050,18.22707,18.22707,18.22681,18.22681,18.22978,18.22978,18.2296,18.2296,18.2325,18.2325,18.2324,18.2324
TRUE,9,1696610055,18.22693,18.22693,18.22166,18.22166,18.22966,18.22966,18.22441,18.22441,18.2324,18.2324,18.22716,18.22716
TRUE,10,1696610060,18.22166,18.22166,18.2204,18.22129,18.22438,18.22438,18.22297,18.22398,18.2271,18.2271,18.22554,18.22668
TRUE,19,1696610065,18.22062,18.22792,18.21934,18.2276,18.22328,18.2305,18.22194,18.22992,18.22593,18.23324,18.22454,18.23224
TRUE,2,1696610070,18.22724,18.22743,18.22724,18.22743,18.22974,18.22996,18.22974,18.22996,18.23224,18.23249,18.23224,18.23249
TRUE,12,1696610075,18.22732,18.22732,18.22374,18.22374,18.2298,18.2298,18.22645,18.22645,18.23228,18.23228,18.22916,18.22916
TRUE,15,1696610080,18.2238,18.224,18.2207,18.2216,18.22648,18.2267,18.22338,18.22384,18.22916,18.22941,18.22607,18.22607
TRUE,22,1696610085,18.2215,18.22155,18.2201,18.22155,18.22378,18.22378,18.22276,18.22332,18.22607,18.22607,18.2251,18.2251
TRUE,21,1696610090,18.22158,18.22791,18.22158,18.22764,18.22334,18.23032,18.22334,18.23032,18.2251,18.233,18.2251,18.233
TRUE,8,1696610095,18.2278,18.23065,18.2278,18.23029,18.2304,18.23278,18.2304,18.23244,18.233,18.2349,18.233,18.2346
TRUE,15,1696610100,18.22916,18.22916,18.22831,18.22831,18.23158,18.23158,18.231,18.231,18.234,18.2341,18.2331,18.2337
TRUE,32,1696610105,18.22831,18.23159,18.228,18.23155,18.23096,18.23446,18.23065,18.23412,18.2336,18.23734,18.2333,18.2367
TRUE,20,1696610110,18.23127,18.2319,18.23127,18.23171,18.23398,18.2347,18.2338,18.2338,18.2367,18.2375,18.2359,18.2359
TRUE,9,1696610115,18.23171,18.2349,18.23171,18.2349,18.2337,18.23776,18.2337,18.23755,18.2357,18.24062,18.2357,18.2402
TRUE,20,1696610120,18.23282,18.23524,18.23263,18.23479,18.23536,18.23787,18.23526,18.2374,18.2379,18.2405,18.2379,18.24
TRUE,28,1696610125,18.23479,18.23479,18.22911,18.22911,18.2373,18.2373,18.2315,18.2317,18.2398,18.2398,18.2339,18.2343
TRUE,19,1696610130,18.22911,18.22911,18.22705,18.22705,18.23189,18.23189,18.22948,18.22948,18.23467,18.23467,18.2319,18.2319
TRUE,24,1696610135,18.22575,18.22591,18.22519,18.22579,18.2285,18.2285,18.22781,18.22814,18.23126,18.23126,18.2303,18.2305
TRUE,34,1696610140,18.22579,18.2266,18.2221,18.2221,18.2281,18.2285,18.22454,18.22454,18.2304,18.23125,18.22699,18.22699
TRUE,20,1696610145,18.2219,18.2223,18.2218,18.2219,18.22436,18.22475,18.2242,18.22422,18.22682,18.2272,18.22654,18.22654
TRUE,16,1696610150,18.222,18.2252,18.22067,18.22423,18.22427,18.22753,18.22358,18.22704,18.22654,18.22986,18.22649,18.22986
TRUE,16,1696610155,18.22408,18.22543,18.22086,18.22175,18.22694,18.22815,18.22356,18.22444,18.2298,18.2309,18.22627,18.22713
TRUE,11,1696610160,18.22157,18.22175,18.2211,18.2211,18.22414,18.22444,18.22372,18.22372,18.2267,18.22712,18.22635,18.22635
TRUE,16,1696610165,18.2211,18.2211,18.218,18.21872,18.22368,18.22368,18.22062,18.22128,18.22626,18.22626,18.22324,18.22384
TRUE,13,1696610170,18.21874,18.2203,18.21874,18.21999,18.22126,18.22279,18.22126,18.22252,18.22377,18.22528,18.22377,18.22505
TRUE,14,1696610175,18.2197,18.2212,18.2197,18.2212,18.22201,18.22348,18.22201,18.22348,18.22432,18.22608,18.22432,18.22577
TRUE,5,1696610180,18.2214,18.2214,18.2211,18.2211,18.2237,18.2237,18.22356,18.22365,18.226,18.2262,18.226,18.2262
TRUE,4,1696610185,18.22401,18.22607,18.22401,18.22492,18.22654,18.22863,18.22654,18.22744,18.22906,18.23119,18.22906,18.22997
TRUE,7,1696610190,18.2248,18.22508,18.2247,18.22481,18.22724,18.22758,18.22716,18.22731,18.22968,18.23008,18.22962,18.22981
TRUE,3,1696610195,18.22465,18.22465,18.22291,18.22291,18.22716,18.22716,18.22541,18.22541,18.22967,18.22967,18.22791,18.22791
TRUE,2,1696610200,18.222,18.2224,18.222,18.2224,18.2245,18.22494,18.2245,18.22494,18.227,18.22747,18.227,18.22747
TRUE,3,1696610210,18.2223,18.2223,18.22161,18.22161,18.22478,18.22478,18.22412,18.22412,18.22727,18.22727,18.22663,18.22663
TRUE,2,1696610215,18.22069,18.22093,18.22069,18.22093,18.22322,18.22344,18.22322,18.22344,18.22576,18.22595,18.22576,18.22595
TRUE,11,1696610220,18.22064,18.2233,18.22064,18.22316,18.22326,18.22572,18.22326,18.22572,18.22589,18.22827,18.22589,18.22827
TRUE,3,1696610225,18.2233,18.2233,18.22213,18.22213,18.22578,18.22578,18.22464,18.22464,18.22827,18.22827,18.22714,18.22714
TRUE,12,1696610230,18.2226,18.2232,18.2224,18.2231,18.22498,18.22568,18.22488,18.22563,18.22737,18.22816,18.22737,18.22816
TRUE,4,1696610235,18.22294,18.22294,18.22242,18.22242,18.22555,18.2256,18.22506,18.22506,18.22816,18.22836,18.22771,18.22771
TRUE,1,1696610240,18.2225,18.2225,18.2225,18.2225,18.2251,18.2251,18.2251,18.2251,18.22771,18.22771,18.22771,18.22771
TRUE,3,1696610245,18.22147,18.22147,18.22136,18.22136,18.22401,18.22401,18.22328,18.22328,18.22655,18.22655,18.2252,18.2252
TRUE,15,1696610250,18.22115,18.22115,18.22085,18.22085,18.22318,18.22332,18.22302,18.22322,18.2252,18.2258,18.2252,18.2256
TRUE,6,1696610255,18.22085,18.22085,18.21687,18.21687,18.22318,18.22318,18.21935,18.21935,18.2255,18.2255,18.22183,18.22183
TRUE,9,1696610265,18.21723,18.21807,18.21723,18.21807,18.21932,18.21985,18.21894,18.21977,18.2214,18.22168,18.22065,18.22147
TRUE,14,1696610270,18.21807,18.21913,18.21807,18.21894,18.21989,18.22079,18.21989,18.22062,18.22171,18.22245,18.22171,18.2223
TRUE,15,1696610275,18.21905,18.21905,18.21722,18.21722,18.22068,18.22081,18.21901,18.21901,18.2223,18.22257,18.2208,18.2208
TRUE,8,1696610280,18.21756,18.21856,18.21725,18.21856,18.21928,18.22038,18.21876,18.22038,18.221,18.22221,18.22026,18.22221
TRUE,8,1696610285,18.21832,18.21832,18.21812,18.21813,18.21999,18.21999,18.21979,18.21983,18.22166,18.22173,18.22145,18.22153
TRUE,12,1696610290,18.21866,18.22723,18.21846,18.22717,18.22022,18.22942,18.22022,18.2293,18.22177,18.23161,18.22177,18.23142
TRUE,9,1696610295,18.22717,18.22783,18.22593,18.22687,18.22934,18.22998,18.2279,18.22934,18.2315,18.23213,18.22986,18.2318
TRUE,11,1696610300,18.22687,18.22715,18.22687,18.22715,18.22914,18.22962,18.22914,18.22952,18.2314,18.2321,18.2314,18.2319
TRUE,6,1696610305,18.22713,18.22713,18.22551,18.22563,18.22952,18.22952,18.22796,18.22812,18.2319,18.2319,18.2304,18.2306
TRUE,6,1696610310,18.22563,18.22575,18.22557,18.22575,18.22816,18.2283,18.22804,18.2283,18.2307,18.23086,18.2305,18.23086
TRUE,9,1696610315,18.22696,18.22719,18.22638,18.22665,18.22953,18.22981,18.22916,18.22932,18.2321,18.23243,18.23194,18.23199
TRUE,12,1696610320,18.2265,18.2265,18.2238,18.22381,18.22914,18.22914,18.22652,18.22666,18.23179,18.23179,18.22925,18.2295
TRUE,9,1696610325,18.22392,18.224,18.22364,18.22364,18.22674,18.22676,18.22646,18.22646,18.22955,18.22955,18.22923,18.22927
TRUE,9,1696610330,18.22276,18.22291,18.22095,18.2216,18.22544,18.22564,18.22366,18.22419,18.22812,18.22836,18.22637,18.22678
TRUE,13,1696610335,18.2216,18.22349,18.2216,18.22259,18.22428,18.22619,18.22428,18.22539,18.22695,18.22889,18.22695,18.22819
TRUE,8,1696610340,18.22259,18.22259,18.22123,18.22127,18.22534,18.22534,18.22423,18.22424,18.2281,18.2281,18.22721,18.22721
TRUE,8,1696610345,18.22153,18.22271,18.22153,18.22271,18.22442,18.22567,18.22442,18.22567,18.22732,18.22863,18.22732,18.22863
TRUE,18,1696610350,18.22361,18.22712,18.2231,18.22637,18.22632,18.22993,18.22598,18.22908,18.22902,18.23279,18.22887,18.2318
TRUE,14,1696610355,18.22613,18.22613,18.21991,18.21991,18.22882,18.22882,18.22246,18.22258,18.23152,18.23152,18.225,18.22525
TRUE,13,1696610370,18.2213,18.22207,18.22034,18.22035,18.22392,18.22482,18.22306,18.22306,18.22653,18.22758,18.22578,18.22578
TRUE,10,1696610375,18.22043,18.2221,18.22043,18.2215,18.22318,18.22482,18.22318,18.22434,18.22592,18.22754,18.22592,18.22718
TRUE,3,1696610380,18.2216,18.2218,18.2216,18.2218,18.22439,18.22454,18.22439,18.22454,18.22718,18.22729,18.22718,18.22729
TRUE,4,1696610390,18.22193,18.222,18.2218,18.222,18.22465,18.22486,18.22465,18.22486,18.22737,18.22771,18.22737,18.22771
TRUE,12,1696610395,18.2218,18.22204,18.2218,18.222,18.2247,18.22486,18.22461,18.22464,18.2276,18.22769,18.22722,18.22727
TRUE,12,1696610400,18.222,18.222,18.2216,18.222,18.22478,18.22478,18.22426,18.22461,18.22755,18.22755,18.22693,18.22722
TRUE,6,1696610405,18.222,18.222,18.2218,18.2218,18.22456,18.2247,18.22452,18.22456,18.22711,18.22744,18.22711,18.22732
TRUE,13,1696610410,18.22201,18.2221,18.22032,18.2205,18.22478,18.2248,18.22306,18.22316,18.22754,18.22754,18.22581,18.22581
TRUE,22,1696610415,18.2205,18.2215,18.2205,18.2208,18.22322,18.22426,18.22318,18.22348,18.22593,18.22703,18.22587,18.22616
TRUE,9,1696610420,18.2207,18.2207,18.22035,18.22056,18.22343,18.22343,18.22314,18.22318,18.22616,18.22616,18.22581,18.22581
TRUE,7,1696610425,18.22081,18.22171,18.22059,18.22171,18.22339,18.22404,18.2232,18.22404,18.22597,18.22636,18.22581,18.22636
TRUE,4,1696610430,18.22171,18.22171,18.22171,18.22171,18.22413,18.22413,18.22401,18.22406,18.22655,18.22655,18.22631,18.22641
TRUE,2,1696610435,18.22177,18.22177,18.22177,18.22177,18.22409,18.22409,18.22408,18.22408,18.22641,18.22641,18.22638,18.22638
TRUE,25,1696610440,18.22177,18.22177,18.2203,18.2203,18.22396,18.22396,18.22292,18.22293,18.22616,18.22616,18.22537,18.22556
TRUE,20,1696610445,18.2203,18.2203,18.21432,18.21458,18.22289,18.22289,18.21694,18.21699,18.22548,18.22548,18.2194,18.2194
TRUE,7,1696610450,18.21417,18.21417,18.21323,18.21323,18.21678,18.21678,18.21574,18.21574,18.21939,18.21939,18.21826,18.21826
TRUE,8,1696610455,18.21323,18.2133,18.213,18.213,18.21582,18.21582,18.21531,18.21531,18.21842,18.21842,18.21762,18.21762
TRUE,6,1696610460,18.2131,18.2132,18.2129,18.2129,18.21548,18.21552,18.21524,18.21534,18.21785,18.21785,18.21749,18.21779
TRUE,16,1696610470,18.2129,18.2142,18.2129,18.21327,18.21512,18.2168,18.21512,18.21607,18.21734,18.21961,18.21734,18.21887
TRUE,13,1696610475,18.2134,18.2134,18.213,18.2131,18.21617,18.21617,18.21578,18.21582,18.21894,18.21894,18.21855,18.21855
TRUE,8,1696610480,18.2133,18.2138,18.213,18.21353,18.21592,18.21651,18.21578,18.21638,18.21855,18.21922,18.21855,18.21922
TRUE,18,1696610485,18.2136,18.2142,18.2135,18.2137,18.21631,18.21692,18.21623,18.21638,18.21902,18.21963,18.21896,18.21907
TRUE,15,1696610490,18.2135,18.2145,18.2134,18.214,18.21625,18.21665,18.216,18.2164,18.219,18.219,18.2186,18.2188
TRUE,29,1696610495,18.2135,18.2141,18.2115,18.2116,18.21615,18.21665,18.21426,18.21431,18.2188,18.2193,18.21702,18.21702
TRUE,34,1696610500,18.2121,18.2124,18.2085,18.2089,18.21485,18.21501,18.21122,18.21157,18.2176,18.21762,18.21394,18.21424
TRUE,20,1696610505,18.2088,18.2107,18.2083,18.2099,18.21149,18.21312,18.2112,18.21252,18.21418,18.21553,18.21392,18.21514
TRUE,19,1696610510,18.2099,18.2103,18.2097,18.2097,18.2126,18.21292,18.21236,18.21236,18.21529,18.21555,18.21502,18.21502
TRUE,33,1696610515,18.2097,18.2098,18.2052,18.2058,18.21228,18.21233,18.20767,18.20852,18.21486,18.21486,18.21014,18.21124
TRUE,41,1696610520,18.2056,18.2066,18.2049,18.2056,18.208,18.20869,18.20765,18.20827,18.2104,18.21101,18.21025,18.21094
TRUE,24,1696610525,18.2059,18.2059,18.205,18.2059,18.20844,18.20856,18.20775,18.2083,18.21099,18.21122,18.2105,18.2107
TRUE,20,1696610530,18.2058,18.2077,18.2058,18.20759,18.20825,18.21009,18.20825,18.21005,18.2107,18.21258,18.2107,18.21251
TRUE,9,1696610535,18.2076,18.2077,18.20733,18.20733,18.21003,18.2101,18.20991,18.20991,18.21246,18.2125,18.21235,18.21249
TRUE,8,1696610540,18.20733,18.20733,18.2057,18.2059,18.20982,18.20982,18.20825,18.20835,18.21232,18.21232,18.2108,18.2108
TRUE,17,1696610545,18.2057,18.2071,18.2057,18.2067,18.20825,18.20952,18.20825,18.20934,18.2108,18.21198,18.2108,18.21198
TRUE,10,1696610550,18.2066,18.2068,18.2045,18.2046,18.20929,18.20939,18.2073,18.20749,18.21198,18.21198,18.21009,18.21038
TRUE,23,1696610555,18.2047,18.2052,18.2031,18.2036,18.20754,18.20793,18.20578,18.20605,18.21038,18.2107,18.20827,18.2085
TRUE,11,1696610560,18.2035,18.20664,18.2035,18.20623,18.206,18.20887,18.20598,18.20856,18.2085,18.21122,18.20847,18.2109
TRUE,7,1696610565,18.20623,18.20686,18.20623,18.20686,18.20866,18.20938,18.20852,18.20938,18.2111,18.2119,18.2108,18.2119
TRUE,14,1696610570,18.20686,18.20686,18.20588,18.20599,18.20928,18.20928,18.20829,18.20844,18.2117,18.2117,18.2107,18.2109
TRUE,12,1696610575,18.20504,18.20559,18.20456,18.20559,18.20742,18.2082,18.20703,18.20804,18.2098,18.2108,18.2095,18.2105
TRUE,17,1696610580,18.20622,18.2065,18.20592,18.20631,18.20894,18.20894,18.20818,18.2083,18.21167,18.21167,18.2099,18.2103
TRUE,10,1696610585,18.20542,18.20542,18.20456,18.20456,18.20721,18.20736,18.20663,18.20663,18.209,18.2094,18.2087,18.2087
TRUE,12,1696610590,18.20456,18.20575,18.20456,18.20571,18.20668,18.20836,18.20663,18.20818,18.2088,18.211,18.2087,18.21064
TRUE,3,1696610595,18.2058,18.206,18.2058,18.206,18.20822,18.20842,18.20822,18.20842,18.21064,18.21083,18.21064,18.21083
TRUE,4,1696610600,18.20506,18.2057,18.20485,18.2057,18.20759,18.20804,18.20735,18.20804,18.21012,18.21039,18.20985,18.21039
TRUE,7,1696610605,18.2059,18.2063,18.2059,18.2063,18.20814,18.20872,18.20814,18.20862,18.21039,18.21122,18.21039,18.21093
TRUE,17,1696610610,18.2066,18.20784,18.20101,18.20101,18.20914,18.2104,18.20368,18.20368,18.21168,18.21296,18.20635,18.20635
TRUE,16,1696610615,18.20101,18.2011,18.20015,18.2006,18.20366,18.20368,18.20293,18.20314,18.2063,18.2063,18.20568,18.20568
TRUE,23,1696610620,18.2007,18.2022,18.2004,18.2013,18.20319,18.2041,18.20296,18.2034,18.20568,18.20601,18.2055,18.2055
TRUE,17,1696610625,18.2014,18.2015,18.2011,18.2013,18.20345,18.20345,18.20318,18.20328,18.2055,18.2055,18.20525,18.20525
TRUE,6,1696610630,18.2013,18.2013,18.2012,18.2012,18.20338,18.20338,18.20334,18.20334,18.20547,18.20547,18.20547,18.20547
TRUE,19,1696610635,18.2013,18.2014,18.19857,18.2003,18.20338,18.20344,18.20118,18.20279,18.20547,18.20557,18.20375,18.20528
TRUE,20,1696610640,18.2004,18.2004,18.19854,18.1987,18.20302,18.20302,18.20127,18.20135,18.20565,18.20565,18.204,18.204
TRUE,17,1696610645,18.1988,18.1988,18.1968,18.1977,18.2014,18.2014,18.19958,18.20022,18.204,18.20404,18.20236,18.20275
TRUE,14,1696610650,18.1973,18.1993,18.1971,18.1991,18.19998,18.20167,18.19978,18.20157,18.20265,18.20404,18.20245,18.20404
TRUE,17,1696610655,18.199,18.1991,18.19676,18.1969,18.20152,18.20168,18.19947,18.19959,18.20404,18.20427,18.20218,18.20228
TRUE,11,1696610660,18.197,18.20043,18.197,18.20043,18.19964,18.20314,18.19964,18.20314,18.20228,18.20584,18.20228,18.20584
TRUE,2,1696610665,18.20016,18.20016,18.20016,18.20016,18.20297,18.20297,18.20296,18.20296,18.20578,18.20578,18.20576,18.20576
TRUE,6,1696610670,18.20016,18.20039,18.20016,18.20039,18.20297,18.20311,18.20294,18.2031,18.20578,18.20583,18.20572,18.20581
TRUE,14,1696610675,18.20039,18.20039,18.19866,18.19872,18.20311,18.20311,18.20128,18.20146,18.20583,18.20583,18.2039,18.2042
TRUE,10,1696610680,18.1983,18.1985,18.19828,18.19841,18.20115,18.20149,18.20115,18.20144,18.204,18.20448,18.204,18.20448
TRUE,3,1696610685,18.19837,18.19837,18.19837,18.19837,18.20142,18.20142,18.20138,18.20142,18.20448,18.20448,18.2044,18.20448
TRUE,3,1696610690,18.19853,18.19853,18.19853,18.19853,18.20148,18.20148,18.20142,18.20146,18.20444,18.20444,18.2043,18.2044
TRUE,9,1696610695,18.1986,18.20067,18.19853,18.20067,18.2015,18.20328,18.20148,18.20328,18.2044,18.20588,18.2044,18.20588
TRUE,5,1696610700,18.2004,18.2004,18.20003,18.20027,18.20304,18.20304,18.20282,18.203,18.20568,18.20573,18.2056,18.20573
TRUE,4,1696610705,18.20044,18.2007,18.20029,18.2007,18.20312,18.20324,18.20301,18.2032,18.20581,18.20581,18.2057,18.2057
TRUE,5,1696610710,18.2007,18.2007,18.19901,18.1994,18.2031,18.2031,18.2016,18.20194,18.2055,18.2055,18.2042,18.20448
TRUE,1,1696610720,18.19935,18.19935,18.19935,18.19935,18.20194,18.20194,18.20194,18.20194,18.20454,18.20454,18.20454,18.20454
TRUE,1,1696610725,18.1992,18.1992,18.1992,18.1992,18.20178,18.20178,18.20178,18.20178,18.20435,18.20435,18.20435,18.20435
TRUE,7,1696610730,18.19956,18.2005,18.19956,18.2005,18.20212,18.20284,18.20212,18.20284,18.20468,18.20519,18.20468,18.20519
TRUE,4,1696610735,18.2005,18.2008,18.2005,18.2008,18.20298,18.20314,18.20298,18.20314,18.20547,18.20547,18.20547,18.20547
TRUE,7,1696610740,18.2011,18.2012,18.2006,18.2012,18.20328,18.20349,18.20304,18.20349,18.20547,18.20578,18.20547,18.20578
TRUE,4,1696610745,18.2005,18.2006,18.20018,18.2002,18.20299,18.20304,18.20283,18.20284,18.20548,18.20548,18.20548,18.20548
TRUE,6,1696610750,18.20107,18.20158,18.20107,18.20158,18.20328,18.20366,18.20328,18.20366,18.20548,18.20574,18.20548,18.20574
TRUE,6,1696610755,18.20215,18.20257,18.20215,18.20245,18.20427,18.20474,18.20427,18.20468,18.20639,18.2069,18.20639,18.2069
TRUE,3,1696610760,18.20231,18.20232,18.20231,18.20232,18.20462,18.20462,18.20456,18.20462,18.20692,18.20692,18.2068,18.20692
TRUE,2,1696610765,18.20229,18.20229,18.20227,18.20227,18.2046,18.2046,18.2046,18.2046,18.20692,18.20692,18.20692,18.20692
TRUE,3,1696610770,18.20223,18.20223,18.20192,18.20192,18.20458,18.20458,18.20423,18.20423,18.20692,18.20692,18.20654,18.20654
TRUE,10,1696610775,18.20192,18.20228,18.2011,18.2011,18.20432,18.20486,18.2033,18.2033,18.20672,18.20743,18.2055,18.2055
TRUE,9,1696610780,18.2013,18.20134,18.20113,18.20134,18.2034,18.20362,18.20322,18.20362,18.2055,18.2059,18.2053,18.2059
TRUE,8,1696610785,18.20134,18.20153,18.20126,18.20126,18.20337,18.20375,18.20328,18.20328,18.2054,18.20597,18.2053,18.2053
TRUE,8,1696610790,18.20126,18.20134,18.20117,18.20117,18.20333,18.20357,18.20324,18.20357,18.2054,18.20597,18.2053,18.20597
TRUE,9,1696610795,18.20137,18.20149,18.2013,18.20149,18.20368,18.20386,18.2035,18.20386,18.206,18.20622,18.2057,18.20622
TRUE,6,1696610800,18.20151,18.20151,18.20123,18.20135,18.20386,18.20386,18.20326,18.20368,18.20622,18.20622,18.2053,18.20601
TRUE,7,1696610805,18.20147,18.20147,18.20131,18.20132,18.20374,18.20374,18.20344,18.20344,18.20601,18.20601,18.20557,18.20557
TRUE,5,1696610810,18.20125,18.20125,18.20102,18.20112,18.20341,18.20341,18.20321,18.20321,18.20557,18.20563,18.2053,18.2053
TRUE,6,1696610815,18.2016,18.2047,18.2014,18.2047,18.20345,18.20682,18.20345,18.20682,18.2053,18.20895,18.2053,18.20895
TRUE,16,1696610820,18.2049,18.2053,18.2049,18.2052,18.20692,18.20735,18.20692,18.20724,18.20895,18.2095,18.20895,18.20928
TRUE,2,1696610830,18.2051,18.2051,18.205,18.205,18.20711,18.20711,18.20706,18.20706,18.20912,18.20912,18.20912,18.20912
TRUE,2,1696610840,18.205,18.205,18.2047,18.2047,18.20688,18.20688,18.20673,18.20673,18.20876,18.20876,18.20876,18.20876
TRUE,4,1696610845,18.2047,18.205,18.2047,18.205,18.20675,18.207,18.20675,18.207,18.2088,18.20899,18.2088,18.20899
TRUE,2,1696610850,18.205,18.205,18.2049,18.2049,18.20684,18.20684,18.20679,18.20679,18.20868,18.20868,18.20868,18.20868
TRUE,6,1696610855,18.205,18.20822,18.205,18.20801,18.20684,18.21017,18.20684,18.21013,18.20868,18.21225,18.20868,18.21225
TRUE,5,1696610860,18.20798,18.2082,18.20769,18.2081,18.21012,18.21012,18.2098,18.21,18.21225,18.21225,18.2119,18.2119
TRUE,1,1696610870,18.2081,18.2081,18.2081,18.2081,18.21003,18.21003,18.21003,18.21003,18.21196,18.21196,18.21196,18.21196
TRUE,10,1696610875,18.208,18.208,18.2053,18.2071,18.20978,18.20978,18.2071,18.20924,18.21157,18.21157,18.2089,18.21139
TRUE,17,1696610880,18.2071,18.2118,18.2071,18.2118,18.2094,18.2137,18.2094,18.2134,18.21169,18.2156,18.21169,18.215
TRUE,9,1696610885,18.21175,18.21175,18.2116,18.2117,18.21326,18.2135,18.21315,18.2132,18.21476,18.2153,18.2147,18.21471
TRUE,3,1696610890,18.2114,18.2114,18.2114,18.2114,18.21325,18.21336,18.21315,18.21336,18.2151,18.21532,18.2149,18.21532
TRUE,9,1696610895,18.21148,18.2123,18.21148,18.212,18.21359,18.214,18.21359,18.2139,18.2157,18.2159,18.2156,18.2158
TRUE,11,1696610900,18.212,18.212,18.2109,18.2112,18.21395,18.21395,18.21285,18.213,18.2159,18.2159,18.2148,18.2148
TRUE,7,1696610905,18.2112,18.21122,18.2112,18.2112,18.21295,18.21296,18.2129,18.21295,18.2147,18.2147,18.2146,18.2147
TRUE,28,1696610910,18.2112,18.2195,18.2112,18.2195,18.213,18.22196,18.213,18.22185,18.2148,18.22455,18.2148,18.2242
TRUE,13,1696610915,18.21962,18.2198,18.218,18.2184,18.22191,18.222,18.22015,18.22045,18.2242,18.2242,18.2222,18.2225
TRUE,7,1696610920,18.2184,18.2186,18.21833,18.2184,18.22035,18.22065,18.22032,18.22045,18.2223,18.2227,18.2223,18.2225
TRUE,10,1696610925,18.2185,18.2185,18.2182,18.2182,18.2205,18.2206,18.22015,18.22055,18.2225,18.2229,18.2221,18.2229
TRUE,11,1696610930,18.2182,18.2183,18.2179,18.2182,18.2204,18.2205,18.22015,18.22025,18.2226,18.2227,18.2223,18.2223
TRUE,20,1696610935,18.2178,18.2178,18.21424,18.2146,18.22005,18.22005,18.21602,18.2163,18.2223,18.2223,18.2178,18.218
TRUE,17,1696610940,18.2146,18.2151,18.2144,18.215,18.21625,18.21685,18.21615,18.2168,18.2179,18.2187,18.2179,18.2186
TRUE,9,1696610945,18.215,18.2151,18.215,18.215,18.21675,18.21685,18.21675,18.2168,18.2185,18.2187,18.2185,18.2186
TRUE,19,1696610950,18.21459,18.21459,18.21135,18.2123,18.2166,18.2166,18.21342,18.21415,18.2186,18.2186,18.2155,18.216
TRUE,27,1696610955,18.2123,18.2124,18.21025,18.2108,18.2141,18.21435,18.21176,18.2128,18.2159,18.2163,18.21326,18.2148
TRUE,11,1696610960,18.2108,18.2114,18.2108,18.2114,18.21275,18.21315,18.21275,18.21304,18.2147,18.2152,18.21468,18.21468
TRUE,5,1696610965,18.208,18.20886,18.208,18.20886,18.20988,18.21036,18.20988,18.21036,18.21176,18.21187,18.21176,18.21187
TRUE,11,1696610970,18.2089,18.2091,18.2085,18.2086,18.21044,18.21061,18.21014,18.21018,18.21197,18.21212,18.21177,18.21177
TRUE,3,1696610975,18.20878,18.20878,18.2087,18.20878,18.21028,18.21028,18.21024,18.21028,18.21179,18.21179,18.21177,18.21179
TRUE,5,1696610980,18.2088,18.20909,18.2088,18.20909,18.21038,18.2106,18.21038,18.2106,18.21196,18.21224,18.21196,18.2121
TRUE,4,1696610985,18.2092,18.2092,18.2087,18.2087,18.21074,18.21074,18.21027,18.21027,18.21229,18.21229,18.21184,18.21184
TRUE,6,1696610990,18.2087,18.20898,18.2085,18.20898,18.21024,18.21048,18.21014,18.21048,18.21179,18.21199,18.21179,18.21199
TRUE,10,1696610995,18.2089,18.2091,18.2068,18.2068,18.21044,18.2107,18.20848,18.20848,18.21197,18.21229,18.21017,18.21017
TRUE,6,1696611000,18.2067,18.2067,18.2054,18.2056,18.20844,18.20844,18.20715,18.20725,18.21017,18.21017,18.2089,18.2089
TRUE,4,1696611005,18.20374,18.2045,18.2036,18.2045,18.20524,18.20624,18.20524,18.20624,18.20675,18.20798,18.20675,18.20798
TRUE,9,1696611010,18.2048,18.2055,18.2048,18.2048,18.20639,18.20734,18.20639,18.20653,18.20798,18.20919,18.20798,18.20826
TRUE,4,1696611015,18.2049,18.2052,18.2049,18.2051,18.20658,18.20673,18.20658,18.20668,18.20826,18.20826,18.20826,18.20826
TRUE,6,1696611025,18.205,18.205,18.2048,18.2048,18.20663,18.2067,18.20645,18.2066,18.20826,18.2084,18.2081,18.2084
TRUE,10,1696611030,18.2048,18.2048,18.2048,18.2048,18.20655,18.20665,18.20655,18.2066,18.2083,18.2085,18.2083,18.2084
