Date,Open,High,Low,Close
20020401,1147.390015,1147.839966,1132.869995,1146.540039
20020402,1146.540039,1146.540039,1135.709961,1136.76001
20020403,1136.76001,1138.849976,1119.680054,1125.400024
20020404,1125.400024,1130.449951,1120.060059,1126.339966
20020405,1126.339966,1133.310059,1119.48999,1122.72998
20020408,1122.72998,1125.410034,1111.790039,1125.290039
20020409,1125.290039,1128.290039,1116.72998,1117.800049
20020410,1117.800049,1131.76001,1117.800049,1130.469971
20020411,1130.469971,1130.469971,1102.420044,1103.689941
20020412,1103.689941,1112.77002,1102.73999,1111.01001
20020415,1111.01001,1114.859985,1099.410034,1102.550049
20020416,1102.550049,1129.400024,1102.550049,1128.369995
20020417,1128.369995,1133.0,1123.369995,1126.069946
20020418,1126.069946,1130.48999,1109.290039,1124.469971
20020419,1124.469971,1128.819946,1122.589966,1125.170044
20020422,1125.170044,1125.170044,1105.619995,1107.829956
20020423,1107.829956,1111.170044,1098.939941,1100.959961
20020424,1100.959961,1108.459961,1092.51001,1093.140015
20020425,1093.140015,1094.359985,1084.810059,1091.47998
20020426,1091.47998,1096.77002,1076.310059,1076.319946
20020429,1076.319946,1078.949951,1063.619995,1065.449951
20020430,1065.449951,1082.619995,1063.459961,1076.920044
20020501,1076.920044,1088.319946,1065.290039,1086.459961
20020502,1086.459961,1091.420044,1079.459961,1084.560059
20020503,1084.560059,1084.560059,1068.890015,1073.430054
20020506,1073.430054,1075.959961,1052.650024,1052.670044
20020507,1052.670044,1058.670044,1048.959961,1049.48999
20020508,1049.48999,1088.920044,1049.48999,1088.849976
20020509,1088.849976,1088.849976,1072.22998,1073.01001
20020510,1073.01001,1075.430054,1053.930054,1054.98999
20020513,1054.98999,1074.839966,1053.900024,1074.560059
20020514,1074.560059,1097.709961,1074.560059,1097.280029
20020515,1097.280029,1104.22998,1088.939941,1091.069946
20020516,1091.069946,1099.290039,1089.170044,1098.22998
20020517,1098.22998,1106.589966,1096.77002,1106.589966
20020520,1106.589966,1106.589966,1090.609985,1091.880005
20020521,1091.880005,1099.550049,1079.079956,1079.880005
20020522,1079.880005,1086.02002,1075.640015,1086.02002
20020523,1086.02002,1097.099976,1080.550049,1097.079956
20020524,1097.079956,1097.079956,1082.189941,1083.819946
20020528,1083.819946,1085.97998,1070.310059,1074.550049
20020529,1074.550049,1074.829956,1067.660034,1067.660034
20020530,1067.660034,1069.5,1054.26001,1064.660034
20020531,1064.660034,1079.930054,1064.660034,1067.140015
20020603,1067.140015,1070.73999,1039.900024,1040.680054
20020604,1040.680054,1046.060059,1030.52002,1040.689941
20020605,1040.689941,1050.109985,1038.839966,1049.900024
20020606,1049.900024,1049.900024,1026.910034,1029.150024
20020607,1029.150024,1033.02002,1012.48999,1027.530029
20020610,1027.530029,1038.180054,1025.449951,1030.73999
20020611,1030.73999,1039.040039,1012.940002,1013.599976
20020612,1013.26001,1021.849976,1002.580017,1020.26001
20020613,1020.26001,1023.469971,1008.119995,1009.559998
20020614,1009.559998,1009.559998,981.630005,1007.27002
20020617,1007.27002,1036.170044,1007.27002,1036.170044
20020618,1036.170044,1040.829956,1030.920044,1037.140015
20020619,1037.140015,1037.609985,1017.880005,1019.98999
20020620,1019.98999,1023.330017,1004.590027,1006.289978
20020621,1006.289978,1006.289978,985.650024,989.140015
20020624,989.140015,1002.109985,970.849976,992.719971
20020625,992.719971,1005.880005,974.210022,976.140015
20020626,976.140015,977.429993,952.919983,973.530029
20020627,973.530029,990.669983,963.73999,990.640015
20020628,990.640015,1001.789978,988.309998,989.820007
20020701,989.820007,994.460022,967.429993,968.650024
20020702,968.650024,968.650024,945.539978,948.090027
20020703,948.090027,954.299988,934.869995,953.98999
20020705,953.98999,989.070007,953.98999,989.030029
20020708,989.030029,993.559998,972.909973,976.97998
20020709,976.97998,979.630005,951.710022,952.830017
20020710,952.830017,956.340027,920.289978,920.469971
20020711,920.469971,929.159973,900.940002,927.369995
20020712,927.369995,934.309998,913.710022,921.390015
20020715,921.390015,921.390015,876.460022,917.929993
20020716,917.929993,918.650024,897.130005,900.940002
20020717,901.049988,926.52002,895.030029,906.039978
20020718,905.450012,907.799988,880.599976,881.559998
20020719,881.559998,881.559998,842.070007,847.75
20020722,847.76001,854.130005,813.26001,819.849976
20020723,819.849976,827.690002,796.130005,797.700012
20020724,797.710022,844.320007,775.679993,843.429993
20020725,843.419983,853.830017,816.109985,838.679993
20020726,838.679993,852.849976,835.919983,852.840027
20020729,852.840027,898.960022,852.840027,898.960022
20020730,898.960022,909.809998,884.700012,902.780029
20020731,902.780029,911.640015,889.880005,911.619995
20020801,911.619995,911.619995,882.47998,884.659973
20020802,884.400024,884.719971,853.950012,864.23999
20020805,864.23999,864.23999,833.440002,834.599976
20020806,834.599976,874.440002,834.599976,859.570007
20020807,859.570007,878.73999,854.150024,876.77002
20020808,876.77002,905.840027,875.169983,905.460022
20020809,898.72998,913.950012,890.77002,908.640015
20020812,908.640015,908.640015,892.380005,903.799988
20020813,903.799988,911.710022,883.619995,884.210022
20020814,884.210022,920.210022,876.200012,919.619995
20020815,919.619995,933.289978,918.169983,930.25
20020816,930.25,935.380005,916.210022,928.77002
20020819,928.77002,951.169983,927.210022,950.700012
20020820,950.700012,950.700012,931.859985,937.429993
20020821,937.429993,951.590027,931.320007,949.359985
20020822,949.359985,965.0,946.429993,962.700012
20020823,962.700012,962.700012,937.169983,940.859985
20020826,940.859985,950.799988,930.419983,947.950012
20020827,947.950012,955.820007,930.359985,934.820007
20020828,934.820007,934.820007,913.210022,917.869995
20020829,917.869995,924.590027,903.330017,917.799988
20020830,917.799988,928.150024,910.169983,916.070007
20020903,916.070007,916.070007,877.51001,878.02002
20020904,878.02002,896.099976,875.72998,893.400024
20020905,893.400024,893.400024,870.5,879.150024
20020906,879.150024,899.070007,879.150024,893.919983
20020909,893.919983,907.340027,882.919983,902.960022
20020910,902.960022,909.890015,900.5,909.580017
20020911,910.630005,924.02002,908.469971,909.450012
20020912,909.450012,909.450012,884.840027,886.909973
20020913,886.909973,892.75,877.049988,889.809998
20020916,889.809998,891.840027,878.909973,891.099976
20020917,891.099976,902.679993,872.380005,873.52002
20020918,873.52002,878.450012,857.390015,869.460022
20020919,869.460022,869.460022,843.090027,843.320007
20020920,843.320007,849.320007,839.090027,845.390015
20020923,845.390015,845.390015,825.76001,833.700012
20020924,833.700012,833.700012,817.380005,819.289978
20020925,819.27002,844.219971,818.460022,839.659973
20020926,839.659973,856.599976,839.659973,854.950012
20020927,854.950012,854.950012,826.840027,827.369995
20020930,827.369995,827.369995,800.200012,815.280029
20021001,815.280029,847.929993,812.820007,847.909973
20021002,843.77002,851.929993,826.5,827.909973
20021003,827.909973,840.02002,817.25,818.950012
20021004,818.950012,825.900024,794.099976,800.580017
20021007,800.580017,808.210022,782.960022,785.280029
20021008,785.280029,808.859985,779.5,798.549988
20021009,798.549988,798.549988,775.799988,776.76001
20021010,776.76001,806.51001,768.630005,803.919983
20021011,803.919983,843.27002,803.919983,835.320007
20021014,835.320007,844.390015,828.369995,841.440002
20021015,841.440002,881.27002,841.440002,881.27002
20021016,881.27002,881.27002,856.280029,860.02002
20021017,860.02002,885.349976,860.02002,879.200012
20021018,879.200012,886.679993,866.580017,884.390015
20021021,884.390015,900.690002,873.059998,899.719971
20021022,899.719971,899.719971,882.400024,890.159973
20021023,890.159973,896.140015,873.820007,896.140015
20021024,896.140015,902.940002,879.0,882.5
20021025,882.5,897.710022,877.030029,897.650024
20021028,897.650024,907.440002,886.150024,890.22998
20021029,890.22998,890.640015,867.909973,882.150024
20021030,882.150024,895.280029,879.190002,890.710022
20021031,890.710022,898.830017,879.75,885.76001
20021101,885.76001,903.419983,877.710022,900.960022
20021104,900.960022,924.580017,900.960022,908.349976
20021105,908.349976,915.830017,904.909973,915.390015
20021106,915.390015,925.659973,905.0,923.76001
20021107,923.76001,923.76001,898.679993,902.650024
20021108,902.650024,910.109985,891.619995,894.73999
20021111,894.73999,894.73999,874.630005,876.190002
20021112,876.190002,894.299988,876.190002,882.950012
20021113,882.950012,892.51001,872.049988,882.530029
20021114,882.530029,904.27002,882.530029,904.27002
20021115,904.27002,910.210022,895.349976,909.830017
20021118,909.830017,915.909973,899.47998,900.359985
20021119,900.359985,905.450012,893.090027,896.73999
20021120,896.73999,915.01001,894.929993,914.150024
20021121,914.150024,935.130005,914.150024,933.76001
20021122,933.76001,937.280029,928.409973,930.549988
20021125,930.549988,937.150024,923.309998,932.869995
20021126,932.869995,932.869995,912.099976,913.309998
20021127,913.309998,940.409973,913.309998,938.869995
20021129,938.869995,941.820007,935.580017,936.309998
20021202,936.309998,954.280029,927.719971,934.530029
20021203,934.530029,934.530029,918.72998,920.75
20021204,920.75,925.25,909.51001,917.580017
20021205,917.580017,921.48999,905.900024,906.549988
20021206,906.549988,915.47998,895.960022,912.22998
20021209,912.22998,912.22998,891.969971,892.0
20021210,892.0,904.950012,892.0,904.450012
20021211,904.450012,909.940002,896.47998,904.960022
20021212,904.960022,908.369995,897.0,901.580017
20021213,901.580017,901.580017,888.47998,889.47998
20021216,889.47998,910.419983,889.47998,910.400024
20021217,910.400024,911.219971,901.73999,902.98999
20021218,902.98999,902.98999,887.820007,891.119995
20021219,890.02002,899.190002,880.320007,884.25
20021220,884.25,897.789978,884.25,895.76001
20021223,895.73999,902.429993,892.26001,897.380005
20021224,897.380005,897.380005,892.289978,892.469971
20021226,892.469971,903.890015,887.47998,889.659973
20021227,889.659973,890.460022,873.619995,875.400024
20021230,875.400024,882.099976,870.22998,879.390015
20021231,879.390015,881.929993,869.450012,879.820007
20030102,879.820007,909.030029,879.820007,909.030029
20030103,909.030029,911.25,903.070007,908.590027
20030106,908.590027,931.77002,908.590027,929.01001
20030107,929.01001,930.809998,919.929993,922.929993
20030108,922.929993,922.929993,908.320007,909.929993
20030109,909.929993,928.309998,909.929993,927.570007
20030110,927.580017,932.890015,917.659973,927.570007
20030113,927.570007,935.049988,922.049988,926.26001
20030114,926.26001,931.659973,921.719971,931.659973
20030115,931.659973,932.590027,916.700012,918.219971
20030116,918.219971,926.030029,911.97998,914.599976
20030117,914.599976,914.599976,899.02002,901.780029
20030121,901.780029,906.0,887.619995,887.619995
20030122,887.619995,889.73999,877.640015,878.359985
20030123,878.359985,890.25,876.890015,887.340027
20030124,887.340027,887.340027,859.710022,861.400024
20030127,861.400024,863.950012,844.25,847.47998
20030128,847.47998,860.76001,847.47998,858.539978
20030129,858.539978,868.719971,845.859985,864.359985
20030130,864.359985,865.47998,843.73999,844.609985
20030131,844.609985,858.330017,840.340027,855.700012
20030203,855.700012,864.640015,855.700012,860.320007
20030204,860.320007,860.320007,840.190002,848.200012
20030205,848.200012,861.630005,842.109985,843.590027
20030206,843.590027,844.22998,833.25,838.150024
20030207,838.150024,845.72998,826.700012,829.690002
20030210,829.690002,837.159973,823.530029,835.969971
20030211,835.969971,843.02002,825.090027,829.200012
20030212,829.200012,832.119995,818.48999,818.679993
20030213,818.679993,821.25,806.289978,817.369995
20030214,817.369995,834.890015,815.030029,834.890015
20030218,834.890015,852.869995,834.890015,851.169983
20030219,851.169983,851.169983,838.789978,845.130005
20030220,845.130005,849.369995,836.559998,837.099976
20030221,837.099976,852.280029,831.47998,848.169983
20030224,848.169983,848.169983,832.159973,832.580017
20030225,832.580017,839.549988,818.539978,838.570007
20030226,838.570007,840.099976,826.679993,827.549988
20030227,827.549988,842.190002,827.549988,837.280029
20030228,837.280029,847.0,837.280029,841.150024
20030303,841.150024,852.340027,832.73999,834.809998
20030304,834.809998,835.429993,821.960022,821.98999
20030305,821.98999,829.869995,819.0,829.849976
20030306,829.849976,829.849976,819.849976,822.099976
20030307,822.099976,829.549988,811.22998,828.890015
20030310,828.890015,828.890015,806.570007,807.47998
20030311,807.47998,814.25,800.299988,800.72998
20030312,800.72998,804.190002,788.900024,804.190002
20030313,804.190002,832.02002,804.190002,831.900024
20030314,831.890015,841.390015,828.26001,833.27002
20030317,833.27002,862.789978,827.169983,862.789978
20030318,862.789978,866.940002,857.359985,866.450012
20030319,866.450012,874.98999,861.210022,874.02002
20030320,874.02002,879.599976,859.01001,875.669983
20030321,875.840027,895.900024,875.840027,895.789978
20030324,895.789978,895.789978,862.02002,864.22998
20030325,864.22998,879.869995,862.590027,874.73999
20030326,874.73999,875.799988,866.469971,869.950012
20030327,869.950012,874.150024,858.090027,868.52002
20030328,868.52002,869.880005,860.830017,863.5
20030331,863.5,863.5,843.679993,848.179993
20030401,848.179993,861.280029,847.849976,858.47998
20030402,858.47998,884.570007,858.47998,880.900024
20030403,880.900024,885.890015,876.119995,876.450012
20030404,876.450012,882.72998,874.22998,878.849976
20030407,878.849976,904.890015,878.849976,879.929993
20030408,879.929993,883.109985,874.679993,878.289978
20030409,878.289978,887.349976,865.719971,865.98999
20030410,865.98999,871.780029,862.76001,871.580017
20030411,871.580017,883.340027,865.919983,868.299988
20030414,868.299988,885.26001,868.299988,885.22998
20030415,885.22998,891.27002,881.849976,890.809998
20030416,890.809998,896.77002,877.929993,879.909973
20030417,879.909973,893.830017,879.200012,893.580017
20030421,893.580017,898.01001,888.169983,892.01001
20030422,892.01001,911.73999,886.700012,911.369995
20030423,911.369995,919.73999,909.890015,919.02002
20030424,919.02002,919.02002,906.690002,911.429993
20030425,911.429993,911.429993,897.52002,898.809998
20030428,898.809998,918.150024,898.809998,914.840027
20030429,914.840027,924.23999,911.099976,917.840027
20030430,917.840027,922.01001,911.700012,916.919983
20030501,916.919983,919.679993,902.830017,916.299988
20030502,916.299988,930.559998,912.349976,930.080017
20030505,930.080017,933.880005,924.549988,926.549988
20030506,926.549988,939.609985,926.380005,934.390015
20030507,934.390015,937.219971,926.409973,929.619995
20030508,929.619995,929.619995,919.719971,920.27002
20030509,920.27002,933.77002,920.27002,933.409973
20030512,933.409973,946.840027,929.299988,945.109985
20030513,945.109985,947.51001,938.909973,942.299988
20030514,942.299988,947.289978,935.23999,939.280029
20030515,939.280029,948.22998,938.789978,946.669983
20030516,946.669983,948.650024,938.599976,944.299988
20030519,944.299988,944.299988,920.22998,920.77002
20030520,920.77002,925.340027,912.049988,919.72998
20030521,919.72998,923.849976,914.909973,923.419983
20030522,923.419983,935.299988,922.539978,931.869995
20030523,931.869995,935.200012,927.419983,933.219971
20030527,933.219971,952.76001,927.330017,951.47998
20030528,951.47998,959.390015,950.119995,953.219971
20030529,953.219971,962.080017,946.22998,949.640015
20030530,949.640015,965.380005,949.640015,963.590027
20030602,963.590027,979.109985,963.590027,967.0
20030603,967.0,973.02002,964.469971,971.559998
20030604,971.559998,987.849976,970.719971,986.23999
20030605,986.23999,990.140015,978.130005,990.140015
20030606,990.140015,1007.690002,986.01001,987.76001
20030609,987.76001,987.76001,972.590027,975.929993
20030610,975.929993,984.840027,975.929993,984.840027
20030611,984.840027,997.47998,981.609985,997.47998
20030612,997.47998,1002.73999,991.27002,998.51001
20030613,998.51001,1000.919983,984.27002,988.609985
20030616,988.609985,1010.859985,988.609985,1010.73999
20030617,1010.73999,1015.330017,1007.039978,1011.659973
20030618,1011.659973,1015.119995,1004.609985,1010.090027
20030619,1010.090027,1011.219971,993.080017,994.700012
20030620,994.700012,1002.090027,993.359985,995.690002
20030623,995.690002,995.690002,977.400024,981.640015
20030624,981.640015,987.840027,979.080017,983.450012
20030625,983.450012,991.640015,974.859985,975.320007
20030626,975.320007,986.530029,973.799988,985.820007
20030627,985.820007,988.880005,974.289978,976.219971
20030630,976.219971,983.609985,973.599976,974.5
20030701,974.5,983.26001,962.099976,982.320007
20030702,982.320007,993.780029,982.320007,993.75
20030703,993.75,995.0,983.340027,985.700012
20030707,985.700012,1005.559998,985.700012,1004.419983
20030708,1004.419983,1008.919983,998.72998,1007.840027
20030709,1007.840027,1010.429993,998.169983,1002.210022
20030710,1002.210022,1002.210022,983.630005,988.700012
20030711,988.700012,1000.859985,988.700012,998.140015
20030714,998.140015,1015.409973,998.140015,1003.859985
20030715,1003.859985,1009.609985,996.669983,1000.419983
20030716,1000.419983,1003.469971,989.299988,994.090027
20030717,994.0,994.0,978.599976,981.72998
20030718,981.72998,994.25,981.710022,993.320007
20030721,993.320007,993.320007,975.630005,978.799988
20030722,978.799988,990.289978,976.080017,988.109985
20030723,988.109985,989.859985,979.789978,988.609985
20030724,988.609985,998.890015,981.070007,981.599976
20030725,981.599976,998.710022,977.48999,998.679993
20030728,998.679993,1000.679993,993.590027,996.52002
20030729,996.52002,998.640015,984.150024,989.280029
20030730,989.280029,992.619995,985.960022,987.48999
20030731,987.48999,1004.590027,987.48999,990.309998
20030801,990.309998,990.309998,978.859985,980.150024
20030804,980.150024,985.75,966.789978,982.820007
20030805,982.820007,982.820007,964.969971,965.460022
20030806,965.460022,975.73999,960.840027,967.080017
20030807,967.080017,974.890015,963.820007,974.119995
20030808,974.119995,980.570007,973.830017,977.590027
20030811,977.590027,985.460022,974.210022,980.590027
20030812,980.590027,990.409973,979.900024,990.349976
20030813,990.349976,992.5,980.849976,984.030029
20030814,984.030029,991.909973,980.359985,990.51001
20030815,990.51001,992.390015,987.099976,990.669983
20030818,990.669983,1000.349976,990.669983,999.73999
20030819,999.73999,1003.299988,995.299988,1002.349976
20030820,1002.349976,1003.539978,996.619995,1000.299988
20030821,1000.299988,1009.530029,999.330017,1003.27002
20030822,1003.27002,1011.01001,992.619995,993.059998
20030825,993.059998,993.710022,987.909973,993.710022
20030826,993.710022,997.929993,983.570007,996.72998
20030827,996.72998,998.049988,993.330017,996.789978
20030828,996.789978,1004.119995,991.419983,1002.840027
20030829,1002.840027,1008.849976,999.52002,1008.01001
20030902,1008.01001,1022.590027,1005.72998,1021.98999
20030903,1021.98999,1029.339966,1021.98999,1026.27002
20030904,1026.27002,1029.170044,1022.190002,1027.969971
20030905,1027.969971,1029.209961,1018.190002,1021.390015
20030908,1021.390015,1032.410034,1021.390015,1031.640015
20030909,1031.640015,1031.640015,1021.140015,1023.169983
20030910,1023.169983,1023.169983,1009.73999,1010.919983
20030911,1010.919983,1020.880005,1010.919983,1016.419983
20030912,1016.419983,1019.650024,1007.710022,1018.630005
20030915,1018.630005,1019.789978,1013.590027,1014.809998
20030916,1014.809998,1029.660034,1014.809998,1029.319946
20030917,1029.319946,1031.339966,1024.530029,1025.969971
20030918,1025.969971,1040.160034,1025.75,1039.579956
20030919,1039.579956,1040.290039,1031.890015,1036.300049
20030922,1036.300049,1036.300049,1018.299988,1022.820007
20030923,1022.820007,1030.119995,1021.539978,1029.030029
20030924,1029.030029,1029.829956,1008.929993,1009.380005
20030925,1009.380005,1015.969971,1003.26001,1003.27002
20030926,1003.27002,1003.450012,996.080017,996.849976
20030929,996.849976,1006.890015,995.309998,1006.580017
20030930,1006.580017,1006.580017,990.359985,995.969971
20031001,995.969971,1018.219971,995.969971,1018.219971
20031002,1018.219971,1021.869995,1013.380005,1020.23999
20031003,1020.23999,1039.310059,1020.23999,1029.849976
20031006,1029.849976,1036.47998,1029.150024,1034.349976
20031007,1034.349976,1039.25,1026.27002,1039.25
20031008,1039.25,1040.060059,1030.959961,1033.780029
20031009,1033.780029,1048.280029,1033.780029,1038.72998
20031010,1038.72998,1040.839966,1035.73999,1038.060059
20031013,1038.060059,1048.900024,1038.060059,1045.349976
20031014,1045.349976,1049.48999,1040.839966,1049.47998
20031015,1049.47998,1053.790039,1043.150024,1046.76001
20031016,1046.76001,1052.939941,1044.040039,1050.069946
20031017,1050.069946,1051.890015,1036.569946,1039.319946
20031020,1039.319946,1044.689941,1036.130005,1044.680054
20031021,1044.680054,1048.569946,1042.589966,1046.030029
20031022,1046.030029,1046.030029,1028.390015,1030.359985
20031023,1030.359985,1035.439941,1025.890015,1033.77002
20031024,1033.77002,1033.77002,1018.320007,1028.910034
20031027,1028.910034,1037.75,1028.910034,1031.130005
20031028,1031.130005,1046.790039,1031.130005,1046.790039
20031029,1046.790039,1049.829956,1043.349976,1048.109985
20031030,1048.109985,1052.810059,1043.819946,1046.939941
20031031,1046.939941,1053.089966,1046.939941,1050.709961
20031103,1050.709961,1061.439941,1050.709961,1059.02002
20031104,1059.02002,1059.02002,1051.699951,1053.25
20031105,1053.25,1054.540039,1044.880005,1051.810059
20031106,1051.810059,1058.939941,1046.930054,1058.050049
20031107,1058.050049,1062.390015,1052.170044,1053.209961
20031110,1053.209961,1053.650024,1045.579956,1047.109985
20031111,1047.109985,1048.22998,1043.459961,1046.569946
20031112,1046.569946,1059.099976,1046.569946,1058.530029
20031113,1058.560059,1059.619995,1052.959961,1058.410034
20031114,1058.410034,1063.650024,1048.109985,1050.349976
20031117,1050.349976,1050.349976,1035.280029,1043.630005
20031118,1043.630005,1048.77002,1034.0,1034.150024
20031119,1034.150024,1043.949951,1034.150024,1042.439941
20031120,1042.439941,1046.47998,1033.420044,1033.650024
20031121,1033.650024,1037.569946,1031.199951,1035.280029
20031124,1035.280029,1052.079956,1035.280029,1052.079956
20031125,1052.079956,1058.050049,1049.310059,1053.890015
20031126,1053.890015,1058.449951,1048.280029,1058.449951
20031128,1058.449951,1060.630005,1056.77002,1058.199951
20031201,1058.199951,1070.469971,1058.199951,1070.119995
20031202,1070.119995,1071.219971,1065.219971,1066.619995
20031203,1066.619995,1074.300049,1064.630005,1064.72998
20031204,1064.72998,1070.369995,1063.150024,1069.719971
20031205,1069.719971,1069.719971,1060.089966,1061.5
20031208,1061.5,1069.589966,1060.930054,1069.300049
20031209,1069.300049,1071.939941,1059.160034,1060.180054
20031210,1060.180054,1063.02002,1053.410034,1059.050049
20031211,1059.050049,1073.630005,1059.050049,1071.209961
20031212,1071.209961,1074.76001,1067.640015,1074.140015
20031215,1074.140015,1082.790039,1068.0,1068.040039
20031216,1068.040039,1075.939941,1068.040039,1075.130005
20031217,1075.130005,1076.540039,1071.140015,1076.47998
20031218,1076.47998,1089.5,1076.47998,1089.180054
20031219,1089.180054,1091.060059,1084.189941,1088.660034
20031222,1088.660034,1092.939941,1086.140015,1092.939941
20031223,1092.939941,1096.949951,1091.72998,1096.02002
20031224,1096.02002,1096.400024,1092.72998,1094.040039
20031226,1094.040039,1098.469971,1094.040039,1095.890015
20031229,1095.890015,1109.47998,1095.890015,1109.47998
20031230,1109.47998,1109.75,1106.410034,1109.640015
20031231,1109.640015,1112.560059,1106.209961,1111.920044
20040102,1111.920044,1118.849976,1105.079956,1108.47998
20040105,1108.47998,1122.219971,1108.47998,1122.219971
20040106,1122.219971,1124.459961,1118.439941,1123.670044
20040107,1123.670044,1126.329956,1116.449951,1126.329956
20040108,1126.329956,1131.920044,1124.910034,1131.920044
20040109,1131.920044,1131.920044,1120.900024,1121.859985
20040112,1121.859985,1127.849976,1120.900024,1127.22998
20040113,1127.22998,1129.069946,1115.189941,1121.219971
20040114,1121.219971,1130.75,1121.219971,1130.52002
20040115,1130.52002,1137.109985,1124.540039,1132.050049
20040116,1132.050049,1139.829956,1132.050049,1139.829956
20040120,1139.829956,1142.930054,1135.400024,1138.77002
20040121,1138.77002,1149.209961,1134.619995,1147.619995
20040122,1147.619995,1150.51001,1143.01001,1143.939941
20040123,1143.939941,1150.310059,1136.849976,1141.550049
20040126,1141.550049,1155.380005,1141.0,1155.369995
20040127,1155.369995,1155.369995,1144.050049,1144.050049
20040128,1144.050049,1149.140015,1126.5,1128.47998
20040129,1128.47998,1134.390015,1122.380005,1134.109985
20040130,1134.109985,1134.170044,1127.72998,1131.130005
20040202,1131.130005,1142.449951,1127.869995,1135.26001
20040203,1135.26001,1137.439941,1131.329956,1136.030029
20040204,1136.030029,1136.030029,1124.73999,1126.52002
20040205,1126.52002,1131.170044,1124.439941,1128.589966
20040206,1128.589966,1142.790039,1128.390015,1142.76001
20040209,1142.76001,1144.459961,1139.209961,1139.810059
20040210,1139.810059,1147.02002,1138.699951,1145.540039
20040211,1145.540039,1158.890015,1142.329956,1157.76001
20040212,1157.76001,1157.76001,1151.439941,1152.109985
20040213,1152.109985,1156.880005,1143.23999,1145.810059
20040217,1145.810059,1158.97998,1145.810059,1156.98999
20040218,1156.98999,1157.400024,1149.540039,1151.819946
20040219,1151.819946,1158.569946,1146.849976,1147.060059
20040220,1147.060059,1149.810059,1139.0,1144.109985
20040223,1144.109985,1146.689941,1136.97998,1140.98999
20040224,1140.98999,1144.540039,1134.430054,1139.089966
20040225,1139.089966,1145.23999,1138.959961,1143.670044
20040226,1143.670044,1147.22998,1138.619995,1144.910034
20040227,1145.800049,1151.680054,1141.800049,1144.939941
20040301,1144.939941,1157.449951,1144.939941,1155.969971
20040302,1155.969971,1156.540039,1147.310059,1149.099976
20040303,1149.099976,1152.439941,1143.780029,1151.030029
20040304,1151.030029,1154.969971,1149.810059,1154.869995
20040305,1154.869995,1163.22998,1148.77002,1156.859985
20040308,1156.859985,1159.939941,1146.969971,1147.199951
20040309,1147.199951,1147.319946,1136.839966,1140.579956
20040310,1140.579956,1141.449951,1122.530029,1123.890015
20040311,1123.890015,1125.959961,1105.869995,1106.780029
20040312,1106.780029,1120.630005,1106.780029,1120.569946
20040315,1120.569946,1120.569946,1103.359985,1104.48999
20040316,1104.48999,1113.76001,1102.609985,1110.699951
20040317,1110.699951,1125.76001,1110.699951,1123.75
20040318,1123.75,1125.5,1113.25,1122.319946
20040319,1122.319946,1122.719971,1109.689941,1109.780029
20040322,1109.780029,1109.780029,1089.540039,1095.400024
20040323,1095.400024,1101.52002,1091.569946,1093.949951
20040324,1093.949951,1098.319946,1087.160034,1091.329956
20040325,1091.329956,1110.380005,1091.329956,1109.189941
20040326,1109.189941,1115.27002,1106.130005,1108.060059
20040329,1108.060059,1124.369995,1108.060059,1122.469971
20040330,1122.469971,1127.599976,1119.660034,1127.0
20040331,1127.0,1130.829956,1121.459961,1126.209961
20040401,1126.209961,1135.670044,1126.199951,1132.170044
20040402,1132.170044,1144.810059,1132.170044,1141.810059
20040405,1141.810059,1150.569946,1141.640015,1150.569946
20040406,1150.569946,1150.569946,1143.300049,1148.160034
20040407,1148.160034,1148.160034,1138.410034,1140.530029
20040408,1140.530029,1148.969971,1134.52002,1139.319946
20040412,1139.319946,1147.290039,1139.319946,1145.199951
20040413,1145.199951,1147.780029,1127.699951,1129.439941
20040414,1129.439941,1132.52002,1122.150024,1128.170044
20040415,1128.170044,1134.079956,1120.75,1128.839966
20040416,1128.839966,1136.800049,1126.900024,1134.609985
20040419,1134.560059,1136.180054,1129.839966,1135.819946
20040420,1135.819946,1139.26001,1118.089966,1118.150024
20040421,1118.150024,1125.719971,1116.030029,1124.089966
20040422,1124.089966,1142.77002,1121.949951,1139.930054
20040423,1139.930054,1141.920044,1134.810059,1140.599976
20040426,1140.599976,1145.079956,1132.910034,1135.530029
20040427,1135.530029,1146.560059,1135.530029,1138.109985
20040428,1138.109985,1138.109985,1121.699951,1122.410034
20040429,1122.410034,1128.800049,1108.040039,1113.890015
20040430,1113.890015,1119.26001,1107.22998,1107.300049
20040503,1107.300049,1118.719971,1107.300049,1117.48999
20040504,1117.48999,1127.73999,1112.890015,1119.550049
20040505,1119.550049,1125.069946,1117.900024,1121.530029
20040506,1121.530029,1121.530029,1106.300049,1113.98999
20040507,1113.98999,1117.300049,1098.630005,1098.699951
20040510,1098.699951,1098.699951,1079.630005,1087.119995
20040511,1087.119995,1095.689941,1087.119995,1095.449951
20040512,1095.449951,1097.550049,1076.319946,1097.280029
20040513,1097.280029,1102.77002,1091.76001,1096.439941
20040514,1096.439941,1102.099976,1088.23999,1095.699951
20040517,1095.699951,1095.699951,1079.359985,1084.099976
20040518,1084.099976,1094.099976,1084.099976,1091.48999
20040519,1091.48999,1105.930054,1088.48999,1088.680054
20040520,1088.680054,1092.619995,1085.430054,1089.189941
20040521,1089.189941,1099.640015,1089.189941,1093.560059
20040524,1093.560059,1101.280029,1091.77002,1095.410034
